Taxkey,Address,lat,lng
158-0244-000,6195 N 37TH ST,43.1310023,-87.95864279999999
190-9883-000,5552 N 53RD ST,43.118674,-87.978349
190-0815-000,5519 N 53RD ST,43.1179879,-87.97909
191-0619-000,5303 N 45TH ST,43.113954,-87.969253
193-0318-000,5528 N 32ND ST,43.118074,-87.952265
209-0056-000,5016 N 51ST BL,43.10876,-87.9760457
206-1624-000,4931 N 21ST ST,43.1072419,-87.9383367
190-0902-000,5368 N 54TH ST,43.1153199,-87.979621
231-9912-110,4645-A N TEUTONIA AV,43.101686,-87.94599199999999
232-0207-000,1428 W CONGRESS ST,43.0969647,-87.9289913
192-1166-000,5452 N 42ND ST,43.116786,-87.96439
195-0035-000,1508 W LAWN AV,43.114545,-87.92940899999999
207-0105-000,5164 N 31ST ST,43.1111978,-87.9513019
232-0517-000,4706 N 18TH ST,43.10276500000001,-87.932677
245-0526-000,4027 N 24TH ST,43.09042729999999,-87.94224530000001
193-0237-000,5555 N 33RD ST,43.1185915,-87.9541945
171-0375-100,5751 N 38TH ST,43.1226119,-87.96017499999999
195-0082-000,1519 W LAWN AV,43.113755,-87.92965699999999
171-0434-000,5724 N 41ST ST,43.12208500000001,-87.96309699999999
205-0115-000,4839 N GREEN BAY AV,43.105215,-87.932006
171-0567-000,5690 N 37TH ST,43.1212258,-87.9584023
171-0567-000,5690 N 37TH ST,43.1212258,-87.9584023
245-1616-000,4254 N 25TH ST,43.093962,-87.94429799999999
