Address,lat,lng
45 89TH   STREET                         ,40.7831038,-73.9571641
82 GELSTON AVENUE                        ,40.619311,-74.027115
647 90TH STREET                          ,40.7775705,-73.9430522
8923 SHORE ROAD                          ,40.622539,-74.039964
44 89TH STREET                           ,40.7876649,-73.969567
8909 SHORE COURT                         ,40.62255649999999,-74.03867389999999
9021 RIDGE BOULEVARD                     ,40.6207195,-74.03483949999999
238 90TH   STREET                        ,40.7807323,-73.9506293
246 90TH STREET                          ,40.780461,-73.95052299999999
118 91ST   STREET                        ,40.7828037,-73.9540262
126 91ST STREET                          ,40.7902081,-73.9711646
154 91ST   STREET                        ,40.790537,-73.9719503
135 92ND STREET                          ,40.7835431,-73.9529119
265 92ND STREET                          ,40.781757,-73.9491243
641 92ND STREET                          ,40.7797904,-73.9443915
213 93RD   STREET                        ,40.7829862,-73.95004469999999
130 93RD STREET                          ,40.7839093,-73.9528467
9309 RIDGE BOULEVARD                     ,40.6188999,-74.03553099999999
9301 RIDGE BLVD                          ,40.6190611,-74.0355943
218 93RD STREET                          ,40.7828026,-73.9496836
331 94TH   STREET                        ,40.79463519999999,-73.97573679999999
9413 RIDGE BOULEVARD                     ,40.618132,-74.03582399999999
211 96TH ST                              ,40.7849793,-73.94876959999999
9417 WOGAN TERRACE                       ,40.6158114,-74.02994919999999
9411 WOGAN TERRACE                       ,40.6158781,-74.02989339999999
347 97TH   STREET                        ,40.7963849,-73.97375300000002
9540 FT HAMILTON PARKWAY                 ,40.614184,-74.030175
340 97TH STREET                          ,40.7963835,-73.9738261
354 97TH STREET                          ,40.7964133,-73.973896
9709 BARWELL TERRACE                     ,40.6150717,-74.03345639999999
439 MARINE AVENUE                        ,40.6136431,-74.0314031
138 97TH STREET                          ,40.7942946,-73.96884779999999
171 99TH STREET                          ,40.7875299,-73.94829
167 98 STREET                            ,40.7868259,-73.9490692
129 99TH   STREET                        ,40.787953,-73.9498192
333 99TH STREET                          ,40.7853423,-73.9436608
415 99TH STREET                          ,40.7851113,-73.9430957
434 MARINE AVENUE                        ,40.613326,-74.031817
442 MARINE AVENUE                        ,40.61324,-74.031646
439 99TH STREET                          ,40.7849671,-73.94276649999999
