ADDRESS,ZIP CODE,lat,lng
31-29 32ND   STREET                      ,11106,40.7630323,-73.9230814
30-75 32ND   STREET                      ,11102,40.764572,-73.921802
31-27 28TH   ROAD                        ,11102,40.7676144,-73.9193118
2579 31ST STREET                         ,11102,40.768474,-73.91931799999999
2577 31ST STREET                         ,11102,40.7687628,-73.9195951
25-61 31ST STREET                        ,11102,40.768858,-73.918931
25-18 32ND   STREET                      ,11102,40.7694754,-73.9182017
25-48 33RD STREET                        ,11102,40.7686056,-73.91798849999999
32-69 33 STREET                          ,11106,40.759382,-73.92489499999999
33-07 BROADWAY                           ,11106,40.761274,-73.92329099999999
34-17 BROADWAY                           ,11106,40.7607286,-73.92219519999999
31-81 34TH STREET                        ,11106,40.761069,-73.922448
34-10 30TH   AVENUE                      ,11103,40.765401,-73.918776
28-15 35TH   STREET                      ,11103,40.766433,-73.916952
36-11 30TH   AVENUE                      ,11103,40.7649767,-73.9167878
25-88 35TH STREET                        ,11103,40.7675116,-73.9168212
34-41 34TH   STREET                      ,11106,40.75740400000001,-73.925434
34-17 34TH   STREET                      ,11106,40.7579319,-73.92500199999999
34-11 34TH STREET                        ,11106,40.758109,-73.924857
34-15 37TH STREET                        ,11101,40.756859,-73.92254799999999
32-50 36TH STREET                        ,11106,40.75892,-73.92267799999999
32-22 37TH STREET                        ,11103,40.759238,-73.92130399999999
32-68 37TH   STREET                      ,11103,40.758175,-73.9221759
30-65 35TH STREET                        ,11103,40.7635859,-73.91930099999999
30-69 36TH   STREET                      ,11103,40.763145,-73.91854599999999
30-18 37TH ST                            ,11103,40.764291,-73.91718
30-24 37TH   STREET                      ,11103,40.764175,-73.917275
30-54 37TH   STREET                      ,11103,40.763412,-73.9178979
25-53 38TH   STREET                      ,11103,40.7668589,-73.913303
25-49 38TH   STREET                      ,11103,40.766945,-73.913229
25-52 STEINWAY STREET                    ,11103,40.7667705,-73.9129378
38-04 31ST   AVENUE                      ,11103,40.7613501,-73.9178597
30-44 38TH   STREET                      ,11103,40.7632157,-73.9169309
30-66 38TH STREET                        ,11103,40.762746,-73.917384
30-70 38TH STREET                        ,11103,40.7626407,-73.9173342
30-83 38TH   STREET                      ,11103,40.762093,-73.917168
41-20 28TH AVENUE                        ,11103,40.764594,-73.912404
28-34 42ND STREET                        ,11103,40.763953,-73.91305
25-32 41ST   STREET                      ,11103,40.766837,-73.911817
25-42 41ST STREET                        ,11103,40.7665259,-73.91177019999999
25-81 41ST STREET                        ,11103,40.76549199999999,-73.91224799999999
24-16 42ND   STREET                      ,11103,40.76819500000001,-73.909617
24-18 42ND   STREET                      ,11103,40.7681479,-73.909655
