Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
667-0029-000,5810 S 37TH CT,Ranch,1960,1.0,"1,021",Aluminum / Vinyl,3,1,0,"8,712",2014-11,"126,000",4840,13
594-0246-000,4463 S TAYLOR AV,Ranch,1955,1.0,"1,017",Brick,3,2,0,"8,905",2014-03,"144,300",4720,13
667-0122-000,5718 S 39TH ST,Ranch,1960,1.0,991,Brick,3,1,1,"9,000",2014-02,"122,000",4840,13
549-1617-100,3650 S 4TH ST,Ranch,1953,1.0,987,Aluminum / Vinyl,3,1,0,"5,459",2014-11,"76,000",4620,13
579-0112-000,4201 S 10TH ST,Ranch,1960,1.0,986,Brick,3,1,0,"10,000",2014-10,"108,000",4740,13
716-0141-000,6737 S 17TH ST,Ranch,1962,1.0,985,Aluminum / Vinyl,3,1,0,"6,500",2014-12,"129,000",4920,13
716-0259-000,6543 S 17TH ST,Ranch,1960,1.0,985,Aluminum / Vinyl,3,1,1,"6,480",2014-02,"141,000",4920,13
668-0159-000,5843 S MARILYN ST,Ranch,1958,1.0,977,Aluminum / Vinyl,3,1,0,"7,350",2014-06,"95,000",4840,13
581-1149-000,441 E PLAINFIELD AV,Ranch,1950,1.0,976,Aluminum / Vinyl,3,1,0,"5,376",2014-08,"126,500",4700,13
598-0143-000,4404 S TENNESSEE AV,Ranch,1958,1.0,976,Brick,3,2,0,"6,496",2014-08,"140,000",4660,13
598-0178-000,4373 S KENTUCKY AV,Ranch,1958,1.0,976,Frame,3,1,0,"7,665",2014-08,"128,000",4660,13
689-0217-000,6134 S 20TH ST,Ranch,1960,1.0,974,Aluminum / Vinyl,3,1,0,"7,200",2014-06,"140,400",4920,13
716-0222-000,6784 S 17TH ST,Ranch,1962,1.0,972,Aluminum / Vinyl,3,1,0,"6,500",2014-06,"138,500",4920,13
582-0638-000,4354 S LENOX ST,Ranch,1950,1.0,971,Aluminum / Vinyl,2,1,0,"5,280",2014-09,"123,000",4720,13
690-9876-120,2610 W MANGOLD AV,Ranch,1961,1.0,962,Brick,3,1,0,"6,420",2014-09,"105,000",4860,13
577-0002-000,4247 S 21ST CT,Ranch,1960,1.0,956,Aluminum / Vinyl,3,1,0,"6,215",2014-06,"120,000",4660,13
598-0223-000,2229 W VAN NORMAN AV,Ranch,1960,1.0,950,Aluminum / Vinyl,2,1,0,"8,700",2014-08,"85,000",4660,13
624-0407-000,1526 W VOGEL AV,Ranch,1960,1.0,942,Aluminum / Vinyl,3,1,0,"6,950",2014-08,"108,500",4800,13
623-0007-100,4841 S 26TH ST,Ranch,1960,1.0,936,Aluminum / Vinyl,3,1,0,"6,450",2014-11,"97,000",4660,13
624-0307-000,1521 W HOLMES AV,Ranch,1959,1.0,936,Frame,3,1,1,"6,600",2014-10,"123,000",4800,13
690-0013-000,2132 W ALVINA AV,Ranch,1959,1.0,927,Aluminum / Vinyl,3,1,1,"8,000",2014-10,"110,000",4860,13
598-0133-000,4350 S 21ST ST,Ranch,1959,1.0,919,Aluminum / Vinyl,3,1,0,"7,440",2014-12,"90,000",4660,13
598-0196-000,4378 S LOUISIANA AV,Ranch,1957,1.0,905,Brick,3,1,0,"7,875",2014-02,"110,000",4660,13
624-0231-000,4954 S 15TH PL,Ranch,1958,1.0,905,Aluminum / Vinyl,3,1,0,"5,900",2014-04,"104,500",4800,13
623-9771-000,4856 S 24TH ST,Ranch,1959,1.0,894,Aluminum / Vinyl,3,1,0,"6,450",2014-11,"115,000",4660,13
580-0339-000,4210 S 2ND ST,Ranch,1936,1.0,893,Aluminum / Vinyl,3,1,0,"4,800",2014-11,"115,000",4700,13
625-0048-000,4862 S 7TH ST,Ranch,1954,1.0,872,Aluminum / Vinyl,3,1,1,"7,200",2014-10,"115,000",4740,13
580-0342-000,4228 S 2ND ST,Ranch,1940,1.0,854,Frame,2,1,1,"4,800",2014-08,"129,000",4700,13
552-0309-000,3556 S 25TH ST,Ranch,1953,1.0,831,Aluminum / Vinyl,2,1,0,"6,708",2014-02,"85,000",4360,13
534-0205-000,2109 W OKLAHOMA AV,Ranch,1941,1.0,826,Aluminum / Vinyl,2,1,0,"5,160",2014-07,"81,500",4360,13
535-0701-000,3139 S 18TH ST,Ranch,1947,1.0,826,Aluminum / Vinyl,2,1,0,"4,880",2014-12,"75,000",4520,13
549-0009-000,3671 S 5TH PL,Ranch,1954,1.0,773,Aluminum / Vinyl,2,1,0,"6,072",2014-05,"107,500",4700,13
551-0740-000,3718 S 18TH ST,Ranch,1939,1.0,771,Aluminum / Vinyl,2,1,0,"4,720",2014-07,"85,500",4520,13
534-0631-000,3267 S 25TH ST,Ranch,1945,1.0,758,Aluminum / Vinyl,2,1,0,"4,800",2014-12,"86,500",4360,13
552-1408-000,3744 S 23RD ST,Ranch,1952,1.0,725,Aluminum / Vinyl,2,1,0,"5,805",2014-08,"84,300",4360,13
595-0016-000,219 W MARTIN LA,Ranch,1951,1.0,720,Aluminum / Vinyl,2,1,0,"8,000",2014-09,"77,500",4740,13
582-0622-000,4319 S LOGAN AV,Ranch,1955,1.0,714,Brick,2,1,0,"5,280",2014-08,"99,900",4720,13
552-0301-000,3535 S 24TH ST,Ranch,1953,1.0,704,Aluminum / Vinyl,2,1,0,"6,708",2014-10,"79,800",4360,13
580-0712-000,505 W WATERFORD AV,Ranch,1953,1.0,704,Aluminum / Vinyl,2,2,0,"7,920",2014-09,"109,000",4700,13
690-9931-000,2500 W MANGOLD AV,Residence O/S,1925,2.0,"2,325",Aluminum / Vinyl,3,1,1,"16,320",2014-03,"141,100",4860,13
594-0437-000,409 E BOLIVAR AV,Residence O/S,1907,1.0,"2,029",Aluminum / Vinyl,4,2,0,"6,240",2014-06,"235,000",4720,13
580-0041-000,3965 S 1ST PL,Residence O/S,1921,2.0,"1,591",Aluminum / Vinyl,3,2,0,"4,200",2014-07,"172,500",4700,13
549-0520-000,181 W SAVELAND AV,Residence O/S,1909,1.5,"1,373",Aluminum / Vinyl,3,1,1,"5,560",2014-06,"148,000",4620,13
595-9994-000,129 W BOLIVAR AV,Residence O/S,1910,1.0,"1,246",Aluminum / Vinyl,2,1,0,"9,420",2014-08,"130,000",4740,13
690-9955-000,2105 W KIMBERLY AV,Residence O/S,1933,1.0,"1,211",Aluminum / Vinyl,4,1,0,"16,320",2014-09,"120,000",4860,13
581-0246-000,4100 S BURRELL ST,Residence O/S,1925,1.0,980,Aluminum / Vinyl,3,1,0,"5,940",2014-04,"110,000",4700,13
594-1092-000,4375 S BURRELL ST,Residence O/S,1900,1.5,963,Aluminum / Vinyl,2,1,0,"9,570",2014-07,"75,000",4720,13
508-0213-000,3037 S 15TH PL,Residence O/S,1899,1.0,949,Aluminum / Vinyl,2,1,0,"3,120",2014-05,"64,000",4180,13
623-9947-000,4716 S 22ND PL,Residence O/S,1925,1.0,920,Aluminum / Vinyl,3,1,0,"5,805",2014-01,"71,500",4660,13
580-0707-000,4128 S 5TH ST,Residence O/S,1927,1.0,816,Aluminum / Vinyl,2,1,0,"6,000",2014-06,"80,000",4700,13
689-9965-221,6090 S 18TH ST,Split Level,1966,1.0,"2,216",Masonry / Frame,4,2,0,"20,086",2014-07,"225,000",4860,13
577-0541-000,2423 W LEROY AV,Townhouse,1990,2.0,"2,833",Aluminum / Vinyl,6,4,2,"10,824",2014-09,"226,000",4660,13
668-0619-000,5646 S 29TH ST,Townhouse,1965,2.0,"2,222",Masonry / Frame,6,2,2,"6,250",2014-05,"180,000",4840,13
551-1034-000,1700 W HOWARD AV,Triplex,1948,2.0,"2,988",Brick,5,3,0,"7,660",2014-12,"170,000",4520,13
597-0164-100,4365 S 13TH ST,Triplex,1959,2.0,"2,534",Brick,5,3,0,"6,750",2014-10,"151,000",4800,13
