Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
120-0228-000,6333 W BOEHLKE AV,Ranch,1965,1.0,"1,227",Aluminum / Vinyl,3,1,1,"8,480",2014-11,"82,000",0520,9
120-0057-000,6214 W SPOKANE ST,Ranch,1966,1.0,"1,226",Aluminum / Vinyl,3,2,1,"7,344",2014-08,"99,000",0520,9
118-0220-000,7734 W DENVER AV,Ranch,1974,1.0,"1,219",Aluminum / Vinyl,3,1,1,"7,200",2014-11,"129,000",0480,9
073-0079-000,10100 W TOWER AV,Ranch,1971,1.0,"1,210",Aluminum / Vinyl,4,1,1,"9,169",2014-09,"123,500",0240,9
073-0009-000,8005 N 105TH ST,Ranch,1971,1.0,"1,200",Aluminum / Vinyl,3,2,0,"10,850",2014-05,"136,900",0240,9
073-0312-000,8236 N CELINA ST,Ranch,1972,1.0,"1,200",Aluminum / Vinyl,4,1,1,"9,430",2014-08,"111,000",0240,9
073-0330-000,8241 N JOSEPH AV,Ranch,1973,1.0,"1,200",Frame,3,1,1,"9,084",2014-03,"135,000",0240,9
073-0332-000,8221 N JOSEPH AV,Ranch,1973,1.0,"1,200",Aluminum / Vinyl,4,1,1,"9,000",2014-03,"120,500",0240,9
117-0332-000,8810 W HELENA ST,Ranch,1972,1.0,"1,200",Aluminum / Vinyl,3,1,1,"12,300",2014-11,"117,500",0480,9
084-0126-000,7844 N HIGHVIEW DR,Ranch,1958,1.0,"1,196",Aluminum / Vinyl,3,1,1,"10,000",2014-05,"110,000",0360,9
104-0099-000,5305 W GREENWOOD TR,Ranch,1960,1.0,"1,185",Aluminum / Vinyl,3,1,1,"7,383",2014-08,"105,000",0360,9
143-0486-000,6466 N 83RD ST,Ranch,1959,1.0,"1,185",Brick,3,1,1,"7,740",2014-01,"85,500",0480,9
073-0119-000,10004 W TERRA AV,Ranch,1965,1.0,"1,166",Aluminum / Vinyl,3,1,1,"9,973",2014-10,"110,000",0240,9
139-9962-100,6700 N 58TH ST,Ranch,1951,1.0,"1,166",Stone,3,1,1,"16,864",2014-07,"99,000",0560,9
104-0061-000,7567 N 52ND ST,Ranch,1957,1.0,"1,131",Brick,3,1,0,"10,824",2014-07,"86,900",0360,9
073-0386-100,8353 N 106TH ST,Ranch,1972,1.0,"1,120",Aluminum / Vinyl,4,2,1,"8,100",2014-05,"117,400",0240,9
140-0041-000,6483 N 66TH ST,Ranch,1971,1.0,"1,120",Aluminum / Vinyl,4,1,1,"9,120",2014-02,"89,000",0660,9
143-0195-000,6531 N 87TH ST,Ranch,1957,1.0,"1,120",Brick,3,1,0,"7,200",2014-11,"100,000",0480,9
143-0343-000,6600 N 85TH ST,Ranch,1957,1.0,"1,111",Aluminum / Vinyl,3,1,1,"7,625",2014-10,"113,000",0480,9
084-0096-000,5409 W LUEBBE LA,Ranch,1958,1.0,"1,094",Aluminum / Vinyl,3,1,0,"10,310",2014-03,"108,000",0360,9
072-0616-000,9442 W GOODRICH AV,Ranch,1980,1.0,"1,077",Aluminum / Vinyl,3,1,1,"9,060",2014-01,"102,000",0240,9
138-0045-000,4823 W BRENTWOOD AV,Ranch,1963,1.0,"1,074",Aluminum / Vinyl,3,1,1,"6,588",2014-09,"105,000",0560,9
138-0053-000,4723 W BRENTWOOD AV,Ranch,1963,1.0,"1,074",Aluminum / Vinyl,3,1,1,"7,320",2014-11,"105,000",0560,9
084-0165-000,7836 N LINK PL,Ranch,1957,1.0,"1,070",Aluminum / Vinyl,3,1,0,"18,958",2014-10,"102,000",0360,9
143-0646-000,6472 N 81ST ST,Ranch,1957,1.0,"1,054",Brick,3,2,0,"7,200",2014-04,"115,000",0480,9
143-0146-000,8819 W DAPHNE ST,Ranch,1957,1.0,"1,046",Aluminum / Vinyl,3,1,1,"9,272",2014-02,"103,500",0480,9
138-0004-000,6423 N 49TH ST,Ranch,1964,1.0,"1,033",Aluminum / Vinyl,3,2,0,"6,000",2014-08,"88,000",0560,9
143-0262-000,8413 W BRENTWOOD AV,Ranch,1958,1.0,"1,033",Brick,3,1,1,"7,800",2014-07,"87,000",0480,9
143-0714-000,8136 W CASPER ST,Ranch,1958,1.0,"1,030",Brick,3,2,0,"7,382",2014-10,"121,000",0480,9
139-9952-110,6611 N 58TH ST,Ranch,1966,1.0,"1,028",Aluminum / Vinyl,3,2,0,"6,350",2014-06,"75,000",0560,9
143-0071-000,6634 N 90TH ST,Ranch,1956,1.0,"1,024",Brick,3,1,0,"7,320",2014-07,"89,900",0480,9
143-0102-100,6683 N HASTINGS ST,Ranch,1957,1.0,"1,018",Brick,3,1,0,"7,200",2014-08,"100,000",0480,9
143-0016-000,6629 N 90TH ST,Ranch,1956,1.0,"1,011",Aluminum / Vinyl,3,1,0,"7,200",2014-06,"89,900",0480,9
005-0068-000,9312 N 85TH ST,Ranch,1982,1.0,"1,007",Aluminum / Vinyl,3,1,0,"7,190",2014-04,"92,900",0040,9
118-0187-000,6946 N 78TH CT,Ranch,1978,1.0,"1,007",Aluminum / Vinyl,3,1,0,"7,530",2014-09,"91,000",0480,9
120-0044-000,6231 W HUSTIS ST,Ranch,1965,1.0,"1,006",Aluminum / Vinyl,3,1,1,"7,344",2014-08,"108,600",0520,9
120-0053-000,6300 W SPOKANE ST,Ranch,1963,1.0,"1,006",Aluminum / Vinyl,3,1,1,"7,344",2014-10,"98,000",0520,9
120-0077-000,6306 W HUSTIS ST,Ranch,1963,1.0,"1,006",Aluminum / Vinyl,3,1,1,"7,344",2014-12,"95,200",0520,9
081-0012-000,8000 W LOLITA AV,Ranch,1958,1.0,"1,001",Aluminum / Vinyl,3,1,0,"20,000",2014-12,"117,000",0240,9
139-9954-110,5741 W GREEN TREE RD,Ranch,1967,1.0,"1,001",Aluminum / Vinyl,3,1,0,"6,120",2014-09,"84,900",0560,9
141-0046-000,7418 W ACACIA ST,Ranch,1961,1.0,"1,001",Aluminum / Vinyl,3,1,1,"7,134",2014-08,"99,900",0660,9
143-0333-000,6680 N HASTINGS ST,Ranch,1957,1.0,"1,000",Brick,3,1,1,"8,826",2014-07,"104,000",0480,9
143-0024-000,6741 N 90TH ST,Ranch,1956,1.0,996,Aluminum / Vinyl,3,1,0,"8,400",2014-12,"85,000",0480,9
142-0221-000,7729 W BRENTWOOD AV,Ranch,1961,1.0,967,Aluminum / Vinyl,3,1,0,"7,560",2014-11,"81,000",0480,9
072-0466-000,9851 W DARNEL AV,Ranch,1994,1.0,942,Aluminum / Vinyl,3,1,0,"10,345",2014-10,"108,500",0240,9
142-0166-000,6731 N 78TH ST,Ranch,1961,1.0,936,Aluminum / Vinyl,3,2,0,"6,095",2014-11,"90,000",0480,9
139-9841-210,6716 N 55TH ST,Ranch,1979,1.0,912,Frame,3,1,1,"6,028",2014-11,"30,000",0560,9
073-0335-000,8283 N 105TH ST,Ranch,1973,1.0,906,Frame,3,1,1,"7,577",2014-08,"90,000",0240,9
073-0449-000,10315 W DARNEL AV,Ranch,1974,1.0,906,Frame,3,1,0,"7,320",2014-07,"110,000",0240,9
073-0495-000,8392 N CELINA ST,Ranch,1976,1.0,906,Aluminum / Vinyl,3,1,0,"10,050",2014-06,"90,000",0240,9
143-0204-000,8801 W ACACIA ST,Ranch,1957,1.0,864,Aluminum / Vinyl,2,1,0,"7,224",2014-06,"72,800",0480,9
173-0018-000,5538 W CARMEN AV,Ranch,1951,1.0,672,Aluminum / Vinyl,3,2,0,"6,500",2014-11,"61,000",0960,9
072-0542-000,9610 W GOODRICH AV,Split Level,1993,1.0,"1,826",Aluminum / Vinyl,3,2,0,"8,781",2014-05,"139,900",0240,9
072-0552-000,9415 W DARNEL AV,Split Level,1999,1.0,"1,815",Aluminum / Vinyl,4,2,0,"7,200",2014-05,"148,000",0240,9
072-0407-000,9802 W DARNEL AV,Split Level,1990,1.0,"1,751",Aluminum / Vinyl,4,2,0,"7,680",2014-12,"159,000",0240,9
139-1183-000,6442 N 53RD ST,Townhouse,1976,2.0,"2,430",Aluminum / Vinyl,6,2,2,"7,260",2014-10,"80,000",0560,9
038-0082-000,11535 W BRITTANY WA,Tudor,2007,2.0,"4,258",Fiber-Cement,4,3,1,"18,096",2014-11,"350,000",0240,9
