Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
176-0072-000,5669 N 79TH ST,Cape Cod,1961,1.0,"1,258",Aluminum / Vinyl,4,1,1,"4,800",2015-05,"105,900",0980,2
251-0436-000,4149 N 71ST ST,Cape Cod,1942,1.0,"1,236",Aluminum / Vinyl,3,1,0,"6,000",2015-09,"105,000",1480,2
175-0746-000,5852 N 71ST ST,Cape Cod,1955,1.0,"1,230",Aluminum / Vinyl,4,1,0,"4,920",2015-03,"84,500",0980,2
250-1091-000,4251 N 61ST ST,Cape Cod,1953,1.0,"1,227",Aluminum / Vinyl,3,2,0,"10,400",2015-08,"93,900",1490,2
176-0225-000,5868 N 78TH ST,Cape Cod,1961,1.0,"1,225",Frame,4,1,1,"5,900",2015-11,"53,200",0980,2
226-9982-000,4550 N 65TH ST,Cape Cod,1936,1.5,"1,218",Aluminum / Vinyl,3,1,0,"5,200",2015-10,"67,000",1490,2
225-1267-000,4529 N 71ST ST,Cape Cod,1955,1.0,"1,209",Aluminum / Vinyl,3,1,0,"5,040",2015-03,"72,500",1480,2
211-0558-000,5048 N 68TH ST,Cape Cod,1956,1.0,"1,196",Brick,3,1,0,"4,920",2015-01,"78,000",1380,2
226-0804-000,4463 N 67TH ST,Cape Cod,1948,1.0,"1,177",Aluminum / Vinyl,4,1,1,"5,250",2015-06,"97,500",1490,2
212-0636-000,7102 W MEDFORD AV,Cape Cod,1953,1.0,"1,147",Brick,3,1,0,"4,800",2015-12,"60,000",1480,2
213-0528-000,8131 W KATHRYN AV,Cape Cod,1955,1.0,"1,143",Aluminum / Vinyl,3,2,0,"6,144",2015-11,"78,400",1400,2
212-0670-000,6932 W MEDFORD AV,Cape Cod,1935,1.0,"1,126",Frame,3,1,0,"4,800",2015-07,"4,000",1480,2
212-0670-000,6932 W MEDFORD AV,Cape Cod,1935,1.0,"1,126",Frame,3,1,0,"4,800",2015-09,"26,000",1480,2
226-1120-000,4376 N 65TH ST,Cape Cod,1939,1.0,"1,121",Aluminum / Vinyl,3,1,0,"6,110",2015-06,"55,500",1490,2
226-0687-000,4640 N 66TH ST,Cape Cod,1954,1.0,"1,112",Frame,3,2,0,"5,600",2015-09,"59,000",1490,2
175-0677-000,5940 N 71ST ST,Cape Cod,1955,1.0,"1,103",Aluminum / Vinyl,4,1,0,"4,920",2015-12,"62,500",0980,2
225-1087-000,4566 N 70TH ST,Cape Cod,1957,1.0,"1,091",Aluminum / Vinyl,3,1,0,"5,453",2015-05,"45,000",1480,2
250-0404-000,4155 N 67TH ST,Cape Cod,1955,1.0,"1,085",Aluminum / Vinyl,3,1,0,"5,664",2015-04,"48,000",1490,2
212-0435-000,4938 N 74TH ST,Cape Cod,1942,1.0,"1,027",Aluminum / Vinyl,3,1,0,"8,100",2015-05,"69,000",1480,2
211-0373-000,5158 N 66TH ST,Cape Cod,1953,1.0,938,Brick,2,1,0,"5,040",2015-12,"80,000",1380,2
178-0458-000,5679 N 93RD ST,Cape Cod,1949,1.0,917,Stone,3,1,0,"7,260",2015-10,"56,000",1020,2
211-0826-000,4864 N 61ST ST,Cape Cod,1952,1.0,903,Aluminum / Vinyl,3,2,0,"5,175",2015-08,"57,000",1140,2
212-0723-000,4821 N 71ST ST,Cape Cod,1939,1.0,892,Aluminum / Vinyl,3,1,0,"5,320",2015-07,"48,500",1480,2
174-0783-000,5674 N 66TH ST,Cape Cod,1953,1.0,878,Aluminum / Vinyl,3,1,0,"4,880",2015-06,"60,000",0960,2
212-0028-100,7302 W MEDFORD AV,Cape Cod,1950,1.0,738,Frame,2,1,0,"8,400",2015-08,"40,000",1480,2
212-0412-000,4912 N 76TH ST,Colonial,1946,2.0,"1,814",Aluminum / Vinyl,4,2,0,"8,760",2015-03,"75,000",1480,2
226-1167-000,4218 N 67TH ST,Colonial,1936,2.0,"1,414",Masonry / Frame,4,1,1,"5,000",2015-06,"62,000",1490,2
226-0584-000,6448 W MEDFORD AV,Colonial,1933,2.0,"1,393",Brick,3,1,0,"4,800",2015-12,"55,000",1490,2
225-0650-000,6921 W HAMPTON AV,Duplex N/S,1958,2.0,"2,618",Brick,6,2,0,"5,520",2015-09,"67,900",1480,2
225-1075-000,6902 W CONGRESS ST,Duplex N/S,1957,2.0,"2,336",Brick,6,2,0,"5,640",2015-12,"140,000",1480,2
211-0679-000,4879 N 65TH ST,Duplex N/S,1952,1.5,"2,294",Stone,4,3,0,"7,440",2015-07,"88,000",1380,2
251-0303-000,4069 N 68TH ST,Duplex N/S,1955,2.0,"2,292",Masonry / Frame,5,2,0,"5,916",2015-01,"55,000",1490,2
250-9987-000,4135 N 60TH ST,Duplex N/S,1956,2.0,"2,288",Brick,6,2,0,"5,160",2015-06,"75,000",1490,2
225-0075-000,4563 N 73RD ST,Duplex N/S,1958,2.0,"2,271",Brick,5,3,0,"8,308",2015-05,"98,000",1480,2
212-0211-000,5123 N 68TH ST,Duplex N/S,1957,2.0,"2,236",Aluminum / Vinyl,5,2,0,"5,160",2015-10,"122,700",1380,2
175-0815-000,5707 N 68TH ST,Duplex N/S,1964,1.5,"2,158",Aluminum / Vinyl,5,2,1,"4,920",2015-05,"95,000",0960,2
226-0355-000,6237 W LEON TR,Duplex N/S,1957,2.0,"2,134",Brick,6,2,0,"4,800",2015-03,"118,000",1490,2
175-0279-000,7213 W FLORIST AV,Duplex N/S,1965,2.0,"2,056",Aluminum / Vinyl,6,2,0,"4,800",2015-07,"69,900",0980,2
213-0772-000,8228 W GRANTOSA DR,Duplex N/S,1957,2.0,"2,050",Aluminum / Vinyl,6,2,0,"7,623",2015-03,"79,500",1400,2
213-0267-000,5100 N 84TH ST,Duplex N/S,1955,2.0,"2,040",Aluminum / Vinyl,6,2,0,"5,500",2015-06,"90,000",1400,2
225-0256-000,7415-A W CONGRESS ST,Duplex N/S,1957,1.5,"2,028",Brick,5,2,0,"5,040",2015-10,"105,000",1480,2
225-0448-000,4245 N 75TH ST,Duplex N/S,1957,2.0,"1,998",Masonry / Frame,5,2,0,"6,320",2015-02,"82,000",1480,2
251-0137-000,7476 W BECKETT AV,Duplex N/S,1957,1.5,"1,986",Brick,4,2,1,"10,010",2015-03,"119,000",1480,2
190-9844-100,5700 W VILLARD AV,Duplex N/S,1954,2.0,"1,904",Aluminum / Vinyl,6,2,0,"4,800",2015-06,"69,900",1140,2
251-0503-000,4165 N 68TH ST,Duplex N/S,1955,2.0,"1,902",Frame,6,2,0,"6,400",2015-01,"73,000",1490,2
152-0412-000,8915 W MONROVIA AV,Duplex N/S,1958,2.0,"1,901",Aluminum / Vinyl,4,2,0,"7,000",2015-08,"70,500",0700,2
178-0312-000,5813 N 93RD ST,Duplex N/S,1961,1.5,"1,883",Aluminum / Vinyl,5,2,0,"4,840",2015-09,"65,000",1020,2
175-0647-000,5906 N 70TH ST,Duplex N/S,1957,2.0,"1,879",Aluminum / Vinyl,4,2,0,"5,280",2015-12,"62,000",0960,2
211-0115-000,5110 N 62ND ST,Milwaukee Bungalow,1927,1.0,"1,408",Aluminum / Vinyl,3,1,0,"12,320",2015-05,"58,500",1140,2
144-0214-000,6551 N 94TH ST,Ranch,2003,1.0,"2,184",Aluminum / Vinyl,3,2,0,"14,578",2015-08,"230,000",0480,2
225-0901-000,6829 W GLENDALE AV,Ranch,1957,1.0,"1,786",Stone,3,2,1,"10,707",2015-07,"112,000",1480,2
251-0423-000,4114 N 73RD ST,Ranch,1953,1.0,"1,507",Masonry / Frame,3,1,1,"7,200",2015-11,"65,000",1480,2
265-0009-000,3940 N 62ND ST,Ranch,1959,1.0,"1,408",Stone,3,1,0,"5,330",2015-08,"90,000",1940,2
151-0019-000,9452 W LYNX CT,Ranch,1961,1.0,"1,398",Aluminum / Vinyl,3,1,1,"8,400",2015-05,"120,000",0050,2
212-0695-100,4843 N 70TH ST,Ranch,1965,1.0,"1,304",Brick,3,1,0,"5,320",2015-03,"93,200",1480,2
265-0127-000,6634 W MELVINA ST,Ranch,1955,1.0,"1,296",Brick,3,1,1,"5,125",2015-02,"95,000",1940,2
225-0065-000,4509 N 73RD ST,Ranch,1959,1.0,"1,288",Brick,3,2,0,"5,400",2015-05,"95,000",1480,2
152-0081-000,8640 W CROSSFIELD AV,Ranch,1957,1.0,"1,275",Aluminum / Vinyl,3,1,0,"7,200",2015-05,"80,000",0700,2
250-0233-000,4156 N 61ST ST,Ranch,1956,1.0,"1,258",Brick,3,2,0,"5,500",2015-10,"90,500",1490,2
225-1236-000,4345 N 71ST ST,Ranch,1958,1.0,"1,256",Brick,3,1,0,"4,880",2015-10,"84,900",1480,2
213-0327-000,5046 N 83RD ST,Ranch,1955,1.0,"1,247",Aluminum / Vinyl,4,1,1,"6,480",2015-07,"113,000",1400,2
212-0727-100,7122 W HAMPTON AV,Ranch,1953,1.0,"1,242",Brick,3,1,1,"7,920",2015-07,"84,000",1480,2
212-0857-000,4853 N 74TH ST,Ranch,1958,1.0,"1,240",Brick,3,1,0,"5,840",2015-12,"43,900",1480,2
225-0984-000,4246 N 69TH ST,Ranch,1959,1.0,"1,231",Aluminum / Vinyl,3,1,1,"5,000",2015-06,"109,900",1480,2
226-0654-000,4690 N 67TH ST,Ranch,1966,1.0,"1,229",Frame,3,1,1,"4,416",2015-12,"75,000",1490,2
151-0101-000,9615 W KAUL AV,Ranch,1963,1.0,"1,228",Aluminum / Vinyl,3,1,1,"8,171",2015-12,"129,000",0050,2
225-0782-000,4690 N 71ST ST,Ranch,1952,1.0,"1,216",Brick,2,1,0,"6,500",2015-07,"30,000",1480,2
225-0961-000,4312 N 69TH ST,Ranch,1959,1.0,"1,206",Brick,3,2,1,"5,160",2015-10,"115,900",1480,2
226-0299-000,6216 W LEON TR,Ranch,1958,1.0,"1,206",Aluminum / Vinyl,3,2,0,"4,800",2015-01,"97,000",1490,2
212-0150-000,5111 N 70TH ST,Ranch,1958,1.0,"1,205",Brick,2,1,0,"5,280",2015-04,"69,500",1380,2
178-0702-000,5932 N 99TH ST,Ranch,1967,1.0,"1,199",Brick,3,1,1,"7,500",2015-12,"103,000",0050,2
189-0150-100,5226 N 63RD ST,Ranch,1962,1.0,"1,198",Aluminum / Vinyl,3,2,0,"5,292",2015-03,"78,900",1140,2
214-0814-000,5047 N 85TH ST,Ranch,1962,1.0,"1,197",Aluminum / Vinyl,3,2,0,"8,250",2015-05,"119,000",1400,2
187-0135-000,5269 N 82ND CT,Ranch,1956,1.0,"1,188",Frame,3,1,1,"9,920",2015-10,"81,200",1400,2
176-0161-000,5743 N 78TH ST,Ranch,1970,1.0,"1,153",Frame,4,1,1,"6,150",2015-05,"80,000",0980,2
225-0081-000,4546 N 73RD ST,Ranch,1958,1.0,"1,144",Aluminum / Vinyl,3,1,1,"5,120",2015-08,"42,000",1480,2
225-1159-000,4431 N 70TH ST,Ranch,1957,1.0,"1,139",Brick,3,1,0,"4,960",2015-12,"74,000",1480,2
212-0219-000,5124 N 69TH ST,Ranch,1965,1.0,"1,138",Aluminum / Vinyl,3,2,1,"5,160",2015-02,"104,000",1380,2
225-0446-000,4235 N 75TH ST,Ranch,1954,1.0,"1,131",Brick,3,1,0,"6,320",2015-07,"102,500",1480,2
212-0064-100,7325 W MEDFORD AV,Ranch,1957,1.0,"1,127",Brick,3,1,0,"5,200",2015-03,"82,000",1480,2
152-0305-000,6341 N 86TH CT,Ranch,1959,1.0,"1,124",Aluminum / Vinyl,2,1,1,"17,496",2015-11,"103,500",0700,2
152-0305-000,6341 N 86TH CT,Ranch,1959,1.0,"1,124",Aluminum / Vinyl,2,1,1,"17,496",2015-11,"103,500",0700,2
211-0493-000,4913 N 65TH ST,Ranch,1956,1.0,"1,120",Brick,3,1,1,"4,800",2015-07,"69,000",1380,2
211-0122-200,5020 N 62ND ST,Ranch,1949,1.0,"1,119",Block,3,1,0,"12,320",2015-07,"97,000",1140,2
175-0819-000,5710 N 69TH ST,Ranch,1963,1.0,"1,113",Aluminum / Vinyl,3,1,0,"4,800",2015-12,"79,000",0980,2
150-1721-000,6373 N 101ST ST,Ranch,1972,1.0,"1,109",Aluminum / Vinyl,4,1,1,"7,980",2015-07,"85,000",0820,2
226-1145-000,4256 N 68TH ST,Ranch,1956,1.0,"1,107",Brick,3,1,0,"4,400",2015-11,"75,000",1490,2
250-0046-000,4168 N 64TH ST,Ranch,1957,1.0,"1,102",Brick,3,1,0,"5,330",2015-07,"54,000",1490,2
150-1773-000,6248 N 106TH ST,Ranch,1972,1.0,"1,100",Aluminum / Vinyl,4,1,1,"8,040",2015-03,"99,000",0820,2
225-1215-000,4257 N 70TH ST,Ranch,1957,1.0,"1,096",Brick,3,2,0,"4,880",2015-07,"64,000",1480,2
226-0819-100,4430 N 68TH ST,Ranch,1955,1.0,"1,093",Brick,3,1,1,"4,620",2015-08,"75,000",1490,2
251-0356-000,4029 N 70TH ST,Ranch,1959,1.0,"1,080",Brick,3,1,1,"6,120",2015-09,"68,800",1480,2
225-0420-000,4209 N 74TH ST,Ranch,1955,1.0,"1,064",Brick,3,1,0,"5,712",2015-10,"72,000",1480,2
225-0394-000,4215 N 73RD ST,Ranch,1957,1.0,"1,049",Aluminum / Vinyl,3,2,0,"5,400",2015-05,"88,900",1480,2
189-0115-000,5269 N 64TH ST,Ranch,1955,1.0,"1,046",Frame,3,1,0,"9,504",2015-03,"56,000",1140,2
211-0326-000,5131 N 67TH ST,Ranch,1956,1.0,"1,044",Brick,3,1,0,"5,040",2015-09,"88,000",1380,2
226-1156-000,4247 N 66TH ST,Ranch,1956,1.0,"1,044",Brick,3,1,0,"5,000",2015-11,"53,000",1490,2
225-0027-000,4562 N 75TH ST,Ranch,1958,1.0,"1,043",Brick,3,1,1,"4,800",2015-05,"70,000",1480,2
153-0412-000,7831 W MILL RD,Ranch,1974,1.0,"1,031",Frame,3,1,0,"6,000",2015-02,"67,000",0700,2
176-0607-000,8129 W CARMEN AV,Ranch,1959,1.0,"1,028",Aluminum / Vinyl,3,1,0,"6,435",2015-11,"70,000",0980,2
187-0181-000,8176 W MURIEL PL,Ranch,1955,1.0,"1,025",Aluminum / Vinyl,3,1,1,"6,000",2015-07,"68,000",1400,2
186-0062-000,8919 W LAWN AV,Ranch,1958,1.0,"1,019",Brick,3,1,0,"7,722",2015-07,"84,000",1400,2
225-0914-000,4513 N 68TH ST,Ranch,1955,1.0,"1,019",Brick,2,1,0,"7,200",2015-09,"28,042",1490,2
150-9971-131,6319 N 101ST ST,Ranch,1968,1.0,"1,017",Aluminum / Vinyl,3,1,0,"7,980",2015-05,"92,000",0820,2
176-0177-000,7926 W THURSTON AV,Ranch,1959,1.0,"1,009",Aluminum / Vinyl,3,1,0,"4,800",2015-05,"59,200",0980,2
189-0023-100,5232 N 68TH ST,Ranch,1955,1.0,"1,004",Aluminum / Vinyl,3,1,0,"5,280",2015-05,"55,000",1140,2
187-0373-000,8159 W GLEN AV,Ranch,1957,1.0,988,Brick,3,2,0,"6,000",2015-07,"81,000",1400,2
188-0171-000,6918 W BIRCH CT,Ranch,1955,1.0,984,Frame,3,1,0,"7,992",2015-09,"70,960",1380,2
250-1049-000,4346 N 62ND ST,Ranch,1956,1.0,984,Brick,3,1,0,"5,200",2015-03,"66,000",1490,2
211-1006-000,4864 N 63RD ST,Ranch,1954,1.0,972,Aluminum / Vinyl,3,1,0,"8,576",2015-08,"51,000",1140,2
176-0429-000,5869 N 82ND ST,Ranch,1958,1.0,969,Aluminum / Vinyl,3,1,1,"6,912",2015-04,"83,500",0980,2
250-0401-000,4175 N 67TH ST,Ranch,1955,1.0,968,Aluminum / Vinyl,3,1,1,"5,616",2015-04,"34,000",1490,2
225-0601-000,4763 N 71ST ST,Ranch,1957,1.0,964,Brick,2,2,0,"5,240",2015-11,"66,500",1480,2
188-0746-000,5234 N 69TH ST,Ranch,1954,1.0,954,Aluminum / Vinyl,3,1,0,"6,000",2015-09,"60,000",1380,2
213-0154-000,7846 W KATHRYN CT,Ranch,1955,1.0,950,Aluminum / Vinyl,3,1,0,"6,350",2015-02,"91,000",1400,2
213-0330-000,5068 N 83RD ST,Ranch,1955,1.0,950,Frame,3,1,0,"6,480",2015-05,"60,000",1400,2
213-0339-000,7854 W HERBERT AV,Ranch,1955,1.0,950,Aluminum / Vinyl,3,1,1,"5,500",2015-08,"107,500",1400,2
175-0701-000,5912 N 72ND ST,Ranch,1959,1.0,947,Aluminum / Vinyl,3,1,0,"5,200",2015-09,"47,000",0980,2
152-0206-000,8704 W BENDER AV,Ranch,1957,1.0,942,Brick,3,1,0,"8,820",2015-02,"89,000",0700,2
153-0163-000,7701 W MILL RD,Ranch,1959,1.0,942,Aluminum / Vinyl,3,1,0,"7,200",2015-09,"55,000",0700,2
150-1101-000,6257 N 103RD ST,Ranch,1971,1.0,936,Aluminum / Vinyl,3,1,0,"7,980",2015-10,"68,145",0820,2
189-0187-000,5359 N 62ND ST,Ranch,1957,1.0,936,Aluminum / Vinyl,3,1,0,"6,120",2015-10,"41,500",1140,2
213-0029-000,4877 N 78TH ST,Ranch,1956,1.0,936,Frame,3,1,0,"6,200",2015-05,"67,000",1400,2
213-0396-000,5043 N 76TH ST,Ranch,1956,1.0,936,Frame,3,1,1,"7,100",2015-06,"54,700",1400,2
213-0474-000,7948 W GRANTOSA DR,Ranch,1955,1.0,936,Aluminum / Vinyl,3,1,0,"6,000",2015-09,"72,000",1400,2
225-0228-000,4437 N 75TH ST,Ranch,1951,1.0,936,Aluminum / Vinyl,3,1,0,"14,031",2015-01,"14,000",1480,2
225-0228-000,4437 N 75TH ST,Ranch,1951,1.0,936,Aluminum / Vinyl,3,1,0,"14,031",2015-04,"42,000",1480,2
153-0014-000,8201 W MILL RD,Ranch,1958,1.0,918,Aluminum / Vinyl,3,1,1,"7,200",2015-07,"25,000",0700,2
152-0208-000,8732 W BENDER AV,Ranch,1957,1.0,906,Aluminum / Vinyl,3,1,0,"7,728",2015-10,"74,900",0700,2
150-1932-000,6361 N 106TH ST,Ranch,1974,1.0,904,Aluminum / Vinyl,3,1,1,"8,040",2015-09,"94,900",0820,2
189-0137-200,5257 N 63RD ST,Ranch,1971,1.0,900,Aluminum / Vinyl,2,1,0,"4,400",2015-11,"50,000",1140,2
189-0505-000,5375 N 67TH ST,Ranch,1957,1.0,900,Frame,3,1,0,"6,210",2015-07,"35,000",1140,2
226-0667-000,4618 N 67TH ST,Ranch,1958,1.0,888,Brick,2,1,1,"5,000",2015-09,"59,900",1490,2
175-0846-000,5718 N 70TH ST,Ranch,1955,1.0,864,Aluminum / Vinyl,3,1,0,"5,080",2015-06,"42,250",0980,2
189-0412-000,5280 N 64TH ST,Ranch,1954,1.0,858,Aluminum / Vinyl,3,1,0,"6,463",2015-12,"52,500",1140,2
190-1805-000,5709 W CUSTER AV,Ranch,1953,1.0,768,Frame,2,2,0,"4,725",2015-10,"48,500",1140,2
213-0505-000,8016 W HERBERT AV,Ranch,1955,1.0,756,Aluminum / Vinyl,2,1,0,"6,000",2015-06,"72,500",1400,2
212-0405-000,4945 N 74TH ST,Ranch,1941,1.0,737,Aluminum / Vinyl,2,1,0,"8,760",2015-02,"34,500",1480,2
225-0603-000,4747 N 71ST ST,Ranch,1950,1.0,737,Aluminum / Vinyl,2,1,0,"10,480",2015-05,"69,900",1480,2
190-9710-100,5482 N 58TH ST,Ranch,1955,1.0,734,Aluminum / Vinyl,2,1,0,"10,725",2015-03,"41,400",1140,2
174-0625-000,5868 N 66TH ST,Ranch,1955,1.0,672,Aluminum / Vinyl,2,1,0,"4,880",2015-02,"12,000",0960,2
174-0625-000,5868 N 66TH ST,Ranch,1955,1.0,672,Aluminum / Vinyl,2,1,0,"4,880",2015-02,"25,500",0960,2
174-0676-000,5869 N 66TH ST,Ranch,1955,1.0,672,Aluminum / Vinyl,2,1,0,"4,920",2015-11,"35,000",0960,2
250-9984-000,4153 N 60TH ST,Residence O/S,1920,1.5,"1,422",Aluminum / Vinyl,3,1,0,"5,400",2015-10,"60,000",1490,2
250-9984-000,4153 N 60TH ST,Residence O/S,1920,1.5,"1,422",Aluminum / Vinyl,3,1,0,"5,400",2015-10,"77,921",1490,2
175-0342-200,5831 N 74TH ST,Residence O/S,1923,1.0,"1,108",Aluminum / Vinyl,3,1,0,"4,800",2015-09,"61,400",0980,2
250-1005-000,4353 N 62ND ST,Split Level,1969,1.0,"1,991",Aluminum / Vinyl,3,1,1,"5,200",2015-02,"137,500",1490,2
187-0200-000,7937 W MEDFORD AV,Split Level,1955,1.0,"1,614",Aluminum / Vinyl,4,1,1,"6,885",2015-05,"90,000",1400,2
187-0216-000,8108 W SCRANTON PL,Split Level,1955,1.0,"1,414",Aluminum / Vinyl,3,1,1,"6,885",2015-09,"75,000",1400,2
187-0222-000,8150 W SCRANTON PL,Split Level,1955,1.0,"1,414",Aluminum / Vinyl,3,1,1,"7,020",2015-08,"86,000",1400,2
145-0566-000,10413 W DAPHNE ST,Townhouse,1982,2.0,"2,402",Aluminum / Vinyl,6,2,2,"9,000",2015-06,"68,000",0820,2
145-0595-000,10422 W JONEN ST,Townhouse,1981,2.0,"2,402",Aluminum / Vinyl,6,2,2,"8,088",2015-06,"68,000",0820,2
145-0606-000,6550 N 106TH ST,Townhouse,1982,2.0,"2,402",Aluminum / Vinyl,6,2,2,"10,200",2015-09,"88,000",0820,2
145-0616-000,10212 W JONEN ST,Townhouse,1981,2.0,"2,402",Aluminum / Vinyl,6,2,2,"7,560",2015-08,"62,500",0820,2
145-0726-000,6402 N 107TH ST,Townhouse,1980,2.0,"2,402",Aluminum / Vinyl,6,2,2,"9,598",2015-01,"100,000",0820,2
145-0739-000,6532 N 107TH ST,Townhouse,1981,2.0,"2,402",Aluminum / Vinyl,6,2,2,"9,719",2015-08,"92,000",0820,2
212-0679-100,6955 W MEDFORD AV,Townhouse,1964,2.0,"2,181",Aluminum / Vinyl,6,2,2,"6,464",2015-07,"120,000",1480,2
185-0610-000,5404 N 92ND ST,Townhouse,1967,2.0,"2,178",Aluminum / Vinyl,6,2,2,"6,000",2015-01,"65,000",1020,2
189-0821-000,5244 N 67TH ST,Townhouse,1974,2.0,"2,050",Aluminum / Vinyl,5,2,1,"8,910",2015-08,"95,000",1140,2
226-0049-000,4522 N 65TH ST,Tudor,1929,2.0,"1,858",Brick,4,1,1,"5,330",2015-07,"110,000",1490,2
