Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
405-0532-000,300 N 63RD ST,Cape Cod,1952,1.0,"1,095",Stucco,3,1,0,"4,860",2015-07,"133,500",2700,10
289-0522-000,3248 N 60TH ST,Cape Cod,1946,1.0,"1,093",Brick,4,1,0,"6,075",2015-12,"60,000",1850,10
418-0476-000,8134 W O CONNOR ST,Cape Cod,1948,1.0,"1,088",Aluminum / Vinyl,4,1,0,"7,500",2015-01,"123,000",2720,10
305-0569-000,2701 N 67TH ST,Cape Cod,1947,1.5,"1,078",Stone,2,1,0,"4,563",2015-12,"83,000",1980,10
420-1075-000,234 S 62ND ST,Cape Cod,1947,1.0,"1,078",Aluminum / Vinyl,3,1,0,"5,670",2015-03,"118,000",2710,10
420-1076-000,228 S 62ND ST,Cape Cod,1947,1.0,"1,070",Frame,3,2,0,"5,670",2015-09,"113,000",2710,10
419-0051-000,503 S 71ST ST,Cape Cod,1953,1.0,"1,068",Aluminum / Vinyl,4,1,0,"5,200",2015-10,"124,900",2710,10
418-0472-000,303 S HONEY CREEK DR,Cape Cod,1942,1.0,"1,060",Aluminum / Vinyl,3,1,0,"6,051",2015-10,"76,000",2720,10
418-0435-000,150 S HONEY CREEK PK,Cape Cod,1948,1.0,"1,058",Aluminum / Vinyl,3,1,0,"5,900",2015-08,"149,900",2720,10
289-0687-000,3274 N 60TH ST,Cape Cod,1948,1.0,"1,044",Aluminum / Vinyl,3,1,0,"6,075",2015-05,"55,000",1850,10
385-0510-000,827 N 54TH ST,Cape Cod,1939,1.5,"1,033",Aluminum / Vinyl,2,1,0,"5,040",2015-02,"92,000",2660,10
407-0623-000,210 N 80TH ST,Cape Cod,1950,1.0,"1,026",Aluminum / Vinyl,3,2,0,"4,320",2015-02,"159,000",2720,10
420-0209-000,338 S 68TH ST,Cape Cod,1953,1.0,"1,018",Aluminum / Vinyl,4,1,0,"4,960",2015-04,"95,000",2710,10
265-0287-000,3612 N 61ST ST,Cape Cod,1952,1.0,"1,015",Frame,3,1,0,"4,920",2015-07,"96,000",1940,10
406-0613-000,176 N 73RD ST,Cape Cod,1948,1.0,"1,000",Aluminum / Vinyl,3,1,0,"5,160",2015-07,"153,000",2720,10
264-0571-000,3831 N 70TH ST,Cape Cod,1954,1.0,989,Aluminum / Vinyl,3,1,0,"4,920",2015-09,"92,900",1940,10
420-0237-000,326 S 67TH ST,Cape Cod,1953,1.0,965,Aluminum / Vinyl,3,1,1,"5,580",2015-04,"109,400",2710,10
419-0478-000,216 S 74TH ST,Cape Cod,1946,1.0,929,Aluminum / Vinyl,3,1,1,"4,392",2015-07,"102,000",2720,10
304-9995-100,3008 N 72ND ST,Cape Cod,1947,1.0,922,Aluminum / Vinyl,3,1,0,"5,040",2015-07,"96,000",2080,10
291-0115-000,3155 N 75TH ST,Cape Cod,1952,1.0,882,Brick,2,1,0,"5,200",2015-09,"75,900",2100,10
304-0027-000,7515 W BURLEIGH ST,Cape Cod,1950,1.0,786,Brick,2,1,0,"5,240",2015-08,"69,900",2080,10
347-0004-000,2019 N HI MOUNT BL,Colonial,1919,2.0,"3,860",Brick,4,2,1,"10,465",2015-10,"330,000",2580,10
367-0489-000,4811 W WASHINGTON BL,Colonial,1928,2.0,"3,593",Brick,3,3,1,"7,800",2015-12,"500,000",2580,10
403-0385-000,4927 W WOODLAWN CT,Colonial,1913,2.0,"2,257",Stucco,3,1,2,"7,300",2015-03,"258,710",2680,10
403-0305-000,625 N 50TH ST,Colonial,1917,2.0,"2,152",Stucco,4,1,1,"7,560",2015-02,"207,500",2680,10
346-1616-000,2207 N 51ST ST,Colonial,1912,2.0,"2,132",Stucco,4,1,1,"4,800",2015-10,"159,000",2540,10
367-9988-000,5051 W WASHINGTON BL,Colonial,1925,2.0,"2,030",Masonry / Frame,3,1,2,"6,875",2015-06,"252,000",2580,10
289-0426-000,5541 W ROOSEVELT DR,Colonial,1954,2.0,"1,995",Brick,3,1,1,"5,400",2015-10,"125,000",1850,10
305-0654-000,2797 N 68TH ST,Colonial,1946,2.0,"1,982",Stone,3,1,2,"4,998",2015-11,"235,000",1980,10
305-0471-000,2910 N 68TH ST,Colonial,1937,2.0,"1,951",Masonry / Frame,3,1,1,"5,000",2015-11,"243,000",1980,10
346-0749-000,5515 W WASHINGTON BL,Colonial,1922,2.0,"1,894",Brick,4,2,0,"6,345",2015-09,"253,800",2580,10
346-9897-000,1915 N 53RD ST,Colonial,1920,2.0,"1,710",Stucco,3,1,1,"4,000",2015-03,"162,000",2540,10
403-0660-000,312 N 50TH ST,Colonial,1928,2.0,"1,665",Brick,3,1,1,"6,615",2015-03,"281,000",2680,10
305-0215-000,2810 N AVONDALE BL,Colonial,1939,2.0,"1,622",Brick,3,1,1,"6,250",2015-12,"104,000",1980,10
408-1090-000,162 N 91ST PL,Colonial,1949,2.0,"1,602",Frame,3,1,1,"5,500",2015-08,"170,000",2760,10
346-0350-000,5303 W GALENA ST,Colonial,1925,2.0,"1,588",Frame,3,1,1,"5,400",2015-06,"195,000",2600,10
409-0579-000,534 N 92ND ST,Colonial,1953,1.0,"1,568",Aluminum / Vinyl,4,2,0,"5,000",2015-03,"179,900",2760,10
305-0218-000,2790 N AVONDALE BL,Colonial,1942,2.0,"1,554",Stone,3,1,1,"6,250",2015-06,"166,900",1980,10
289-0518-000,5730 W ROOSEVELT DR,Colonial,1952,2.0,"1,538",Masonry / Frame,3,1,1,"5,400",2015-05,"112,900",1850,10
305-0611-000,2747 N 67TH ST,Colonial,1941,2.0,"1,484",Aluminum / Vinyl,3,1,1,"5,724",2015-06,"160,000",1980,10
304-0190-000,2957 N 74TH ST,Colonial,1937,2.0,"1,420",Stone,3,1,1,"5,400",2015-12,"158,000",2080,10
408-1065-000,184 N 92ND ST,Colonial,1953,2.0,"1,378",Aluminum / Vinyl,3,1,1,"5,500",2015-07,"173,000",2760,10
304-0305-000,2978 N 69TH ST,Colonial,1939,2.0,"1,321",Aluminum / Vinyl,3,1,1,"5,280",2015-07,"165,000",1980,10
368-0452-000,5510 W MARTIN DR,Colonial,1948,2.0,"1,297",Aluminum / Vinyl,3,1,1,"5,490",2015-02,"156,500",2600,10
406-0703-000,201 N 73RD ST,Colonial,1938,2.0,"1,248",Aluminum / Vinyl,3,1,1,"5,490",2015-04,"119,900",2720,10
329-0802-000,2429 N 59TH ST,Colonial,1938,2.0,"1,180",Aluminum / Vinyl,2,1,0,"6,545",2015-10,"70,000",2540,10
405-0376-000,233 N 63RD ST,Colonial,1951,2.0,"1,151",Masonry / Frame,3,1,0,"6,000",2015-12,"106,000",2700,10
306-1622-000,5944 W APPLETON AV,Cottage,1925,1.0,"1,023",Frame,3,1,0,"4,200",2015-01,"15,900",1860,10
304-0064-000,3044 N 74TH ST,Cottage,1924,1.0,809,Aluminum / Vinyl,2,1,0,"5,400",2015-08,"77,000",2080,10
420-0697-000,309 S 64TH ST,Cottage,1924,1.0,770,Aluminum / Vinyl,2,1,0,"3,870",2015-10,"52,300",2710,10
304-0063-000,3050 N 74TH ST,Cottage,1923,1.0,520,Frame,1,1,0,"5,400",2015-05,"28,000",2080,10
346-0743-000,5627 W WASHINGTON BL,Dplx Bungalow,1924,2.0,"4,012",Brick,6,2,0,"6,768",2015-04,"237,000",2580,10
306-1316-000,2802 N 52ND ST,Dplx Bungalow,1928,2.0,"3,836",Brick,8,2,0,"5,040",2015-10,"107,500",1860,10
329-0115-000,2359 N 58TH ST,Dplx Bungalow,1927,2.0,"3,069",Brick,5,2,0,"4,998",2015-04,"143,000",2540,10
346-0870-000,1630 N 60TH ST,Dplx Bungalow,1913,2.0,"2,942",Aluminum / Vinyl,4,2,0,"5,760",2015-05,"224,000",2600,10
329-1121-000,2600 N 56TH ST,Dplx Bungalow,1929,2.0,"2,867",Aluminum / Vinyl,5,3,0,"4,320",2015-05,"74,900",1880,10
347-0086-000,1827 N 49TH ST,Dplx Bungalow,1912,2.0,"2,856",Frame,6,2,0,"4,680",2015-07,"185,000",2540,10
346-1116-000,1902 N 58TH ST,Dplx Bungalow,1924,2.0,"2,804",Aluminum / Vinyl,5,2,0,"5,355",2015-02,"275,000",2540,10
367-0480-000,1535 N 48TH ST,Dplx Bungalow,1921,2.0,"2,763",Aluminum / Vinyl,6,2,0,"6,000",2015-05,"158,500",2600,10
346-1233-000,1740 N 57TH ST,Dplx Bungalow,1927,2.0,"2,630",Aluminum / Vinyl,5,2,0,"4,800",2015-10,"250,000",2540,10
329-0923-000,2377 N 55TH ST,Dplx Bungalow,1926,2.0,"2,581",Frame,4,2,0,"5,040",2015-11,"65,000",2540,10
305-0917-000,6424 W CHAMBERS ST,Dplx Bungalow,1929,1.5,"2,543",Brick,5,2,0,"5,760",2015-01,"108,600",1870,10
346-1662-000,2139 N 51ST ST,Dplx Bungalow,1913,2.0,"2,474",Aluminum / Vinyl,6,2,0,"4,800",2015-07,"154,500",2540,10
346-1904-000,1432 N 54TH ST,Dplx Bungalow,1923,2.0,"2,298",Aluminum / Vinyl,4,2,0,"4,200",2015-11,"130,000",2600,10
346-1135-000,2027 N 58TH ST,Dplx Bungalow,1923,2.0,"2,297",Aluminum / Vinyl,4,2,0,"4,760",2015-09,"147,400",2540,10
346-1543-000,2186 N 56TH ST,Dplx Bungalow,1925,2.0,"2,292",Aluminum / Vinyl,4,2,0,"4,294",2015-08,"176,500",2540,10
305-0879-000,6738 W CHAMBERS ST,Dplx Bungalow,1928,1.5,"2,268",Aluminum / Vinyl,5,2,0,"8,960",2015-10,"77,000",1870,10
346-1194-000,1805 N 57TH ST,Dplx Bungalow,1926,2.0,"2,256",Aluminum / Vinyl,4,2,0,"4,760",2015-03,"170,000",2540,10
346-1193-000,1809 N 57TH ST,Dplx Bungalow,1926,2.0,"2,246",Frame,4,2,0,"4,760",2015-03,"142,000",2540,10
346-1117-000,1908 N 58TH ST,Dplx Bungalow,1924,2.0,"2,242",Aluminum / Vinyl,4,2,0,"5,355",2015-05,"174,000",2540,10
406-0518-000,7140 W MT VERNON AV,Dplx Bungalow,1930,2.0,"2,216",Masonry / Frame,4,2,0,"6,847",2015-09,"188,000",2720,10
368-0675-000,1372 N 59TH ST,Dplx Bungalow,1926,2.0,"2,210",Masonry / Frame,4,2,0,"4,760",2015-05,"171,000",2600,10
306-0623-000,2758 N 60TH ST,Dplx Bungalow,1929,1.5,"2,206",Aluminum / Vinyl,4,2,0,"4,902",2015-02,"37,000",1860,10
367-0662-000,1548 N 50TH PL,Dplx Bungalow,1923,2.0,"2,188",Frame,4,2,0,"4,140",2015-01,"180,000",2600,10
385-0744-000,4818 W WELLS ST,Dplx Bungalow,1925,2.0,"2,184",Aluminum / Vinyl,4,2,0,"5,750",2015-06,"150,000",2660,10
330-1280-000,2651 N 61ST ST,Dplx Bungalow,1929,1.5,"2,053",Masonry / Frame,4,2,0,"5,280",2015-07,"146,500",2540,10
367-0603-000,1615 N 50TH PL,Dplx Bungalow,1923,2.0,"2,028",Aluminum / Vinyl,4,2,0,"3,600",2015-05,"159,000",2600,10
289-0502-000,5625 W BROOKLYN PL,Dplx Bungalow,1931,1.5,"2,004",Brick,3,2,0,"4,800",2015-12,"88,000",1850,10
368-0331-000,1418 N 57TH ST,Dplx Bungalow,1924,1.5,"1,985",Aluminum / Vinyl,4,2,0,"4,600",2015-03,"138,520",2600,10
346-1469-000,2121 N 57TH ST,Dplx Bungalow,1919,1.5,"1,975",Aluminum / Vinyl,4,2,0,"4,480",2015-12,"136,500",2540,10
368-0705-000,1334 N 58TH ST,Dplx Bungalow,1926,1.5,"1,894",Frame,3,2,0,"5,355",2015-03,"114,000",2600,10
346-0346-000,1422 N 53RD ST,Dplx Bungalow,1919,1.5,"1,882",Aluminum / Vinyl,4,2,0,"3,660",2015-03,"81,000",2600,10
306-0260-000,2957-A N 56TH ST,Dplx Bungalow,1927,1.5,"1,792",Aluminum / Vinyl,3,2,0,"4,480",2015-12,"40,000",1860,10
306-0260-000,2957-A N 56TH ST,Dplx Bungalow,1927,1.5,"1,792",Aluminum / Vinyl,3,2,0,"4,480",2015-12,"30,000",1860,10
306-0277-000,2936-A N 57TH ST,Dplx Bungalow,1927,1.5,"1,732",Aluminum / Vinyl,4,2,0,"4,480",2015-04,"76,500",1860,10
289-0057-000,3445 N 57TH ST,Duplex N/S,1946,2.0,"2,939",Stone,5,2,0,"5,200",2015-11,"129,500",1850,10
306-0789-000,2771 N 57TH ST,Duplex N/S,1954,2.0,"2,502",Brick,4,2,0,"4,171",2015-07,"72,500",1860,10
405-0394-000,162 N 64TH ST,Duplex N/S,1956,2.0,"2,228",Aluminum / Vinyl,5,2,0,"6,000",2015-11,"142,000",2700,10
405-0395-000,168 N 64TH ST,Duplex N/S,1955,2.0,"2,168",Brick,4,2,0,"6,000",2015-07,"152,000",2700,10
419-0094-000,134 S 72ND ST,Duplex N/S,1972,1.5,"2,129",Aluminum / Vinyl,5,2,0,"7,040",2015-12,"148,000",2720,10
264-0027-000,3913 N 74TH ST,Duplex N/S,1957,2.0,"1,890",Aluminum / Vinyl,5,2,0,"4,800",2015-03,"76,650",1940,10
305-0234-000,6408 W CENTER ST,Duplex N/S,1950,1.5,"1,888",Masonry / Frame,4,2,0,"4,920",2015-02,"110,000",1980,10
265-0310-000,3530 N 62ND ST,Duplex N/S,1953,2.0,"1,731",Aluminum / Vinyl,4,2,0,"5,460",2015-11,"83,000",1940,10
386-0049-000,1060 N 47TH ST,Duplex O/S,1902,2.0,"2,607",Aluminum / Vinyl,4,2,1,"7,200",2015-08,"115,000",2610,10
304-0339-000,2944-A N 70TH ST,Duplex O/S,1940,2.0,"2,284",Masonry / Frame,5,3,0,"5,474",2015-02,"170,500",1980,10
367-0448-000,1429 N 47TH ST,Duplex O/S,1917,2.0,"2,150",Aluminum / Vinyl,4,2,0,"4,200",2015-12,"60,000",2600,10
305-0260-000,2808-A N SHOLES AV,Duplex O/S,1942,1.5,"2,000",Brick,3,2,0,"4,800",2015-04,"184,000",1980,10
346-1707-000,2002 N 52ND ST,Duplex O/S,1913,1.5,"1,980",Frame,3,2,0,"4,800",2015-07,"159,900",2540,10
305-0263-000,2792-A N SHOLES AV,Duplex O/S,1938,1.5,"1,973",Brick,3,2,0,"4,800",2015-12,"150,000",1980,10
402-0300-000,409 N 40TH ST,Duplex O/S,1900,2.0,"1,930",Aluminum / Vinyl,4,2,0,"3,720",2015-05,"75,000",2180,10
386-0047-000,1070 N 47TH ST,Duplex O/S,1904,2.0,"1,880",Aluminum / Vinyl,6,2,0,"4,800",2015-11,"64,000",2610,10
386-0046-000,1076 N 47TH ST,Duplex O/S,1903,2.0,"1,834",Aluminum / Vinyl,4,2,0,"4,800",2015-06,"74,000",2610,10
265-0377-000,3619-A N 64TH ST,Duplex O/S,1940,2.0,"1,818",Masonry / Frame,4,3,0,"7,150",2015-07,"81,900",1940,10
367-0863-000,1523 N 49TH ST,Duplex O/S,1942,1.5,"1,731",Aluminum / Vinyl,3,2,0,"2,415",2015-12,"92,000",2600,10
404-0663-000,337 N 59TH ST,Duplex O/S,1910,1.5,"1,503",Frame,4,2,0,"8,400",2015-06,"105,000",2700,10
402-0312-000,440 N 41ST ST,Duplex O/S,1900,1.5,"1,461",Frame,3,2,0,"3,600",2015-03,"65,000",2180,10
405-0548-000,212-A N 63RD ST,Duplex O/S,1925,1.5,"1,449",Aluminum / Vinyl,4,2,1,"4,961",2015-08,"129,000",2700,10
402-0386-000,334 N 42ND ST,Duplex-Cottage,1906,1.0,"1,490",Aluminum / Vinyl,3,2,0,"3,600",2015-11,"62,000",2180,10
346-9859-000,5210 W WASHINGTON BL,Milwaukee Bungalow,1922,1.5,"2,515",Brick,4,2,0,"6,500",2015-08,"279,000",2580,10
346-1221-000,1823 N 56TH ST,Milwaukee Bungalow,1926,1.5,"2,294",Aluminum / Vinyl,4,2,0,"4,800",2015-08,"197,000",2540,10
346-9867-000,5122 W WASHINGTON BL,Milwaukee Bungalow,1925,1.0,"2,168",Brick,4,2,0,"7,020",2015-11,"170,000",2580,10
346-0712-000,5616 W WASHINGTON BL,Milwaukee Bungalow,1928,1.0,"2,008",Brick,3,1,1,"7,248",2015-07,"255,500",2580,10
347-0024-000,2040 N 51ST ST,Milwaukee Bungalow,1916,1.5,"2,004",Stucco,3,1,0,"4,800",2015-07,"192,000",2540,10
346-0543-000,2190 N 55TH ST,Milwaukee Bungalow,1919,1.5,"1,975",Aluminum / Vinyl,3,2,1,"4,680",2015-08,"116,900",2540,10
346-1155-000,2024 N 59TH ST,Milwaukee Bungalow,1925,1.5,"1,939",Aluminum / Vinyl,6,2,0,"4,760",2015-12,"190,000",2540,10
367-0615-000,1603 N 50TH ST,Milwaukee Bungalow,1919,1.5,"1,912",Aluminum / Vinyl,3,2,0,"4,140",2015-07,"180,100",2600,10
407-0522-000,105 N 79TH ST,Milwaukee Bungalow,1926,1.0,"1,860",Brick,3,2,1,"7,315",2015-06,"230,000",2720,10
306-0550-000,2978 N 54TH ST,Milwaukee Bungalow,1928,1.0,"1,845",Brick,4,1,0,"4,640",2015-12,"25,000",1860,10
346-0527-000,2179 N 54TH ST,Milwaukee Bungalow,1919,1.0,"1,836",Aluminum / Vinyl,3,2,0,"4,680",2015-03,"169,400",2540,10
306-1235-000,2720 N 54TH ST,Milwaukee Bungalow,1925,1.0,"1,828",Frame,4,1,1,"4,524",2015-06,"37,000",1860,10
346-0215-000,2130 N 58TH ST,Milwaukee Bungalow,1922,1.0,"1,800",Aluminum / Vinyl,3,1,0,"4,510",2015-07,"168,000",2540,10
346-0537-000,2160 N 55TH ST,Milwaukee Bungalow,1920,1.0,"1,777",Aluminum / Vinyl,4,2,1,"4,680",2015-05,"81,000",2540,10
305-0099-000,2967 N 60TH ST,Milwaukee Bungalow,1928,1.0,"1,752",Brick,3,2,1,"4,800",2015-11,"85,000",1870,10
306-0476-000,3008 N 55TH ST,Milwaukee Bungalow,1926,1.0,"1,750",Aluminum / Vinyl,4,1,1,"4,640",2015-06,"92,500",1860,10
306-0206-000,3049 N 55TH ST,Milwaukee Bungalow,1926,1.0,"1,730",Aluminum / Vinyl,4,2,0,"4,480",2015-12,"40,000",1860,10
346-0524-000,2191 N 54TH ST,Milwaukee Bungalow,1919,1.0,"1,715",Frame,3,1,0,"4,680",2015-07,"154,000",2540,10
305-1313-000,2808 N 61ST ST,Milwaukee Bungalow,1930,1.0,"1,656",Frame,3,2,0,"4,800",2015-11,"93,500",1870,10
306-0116-000,3003 N 57TH ST,Milwaukee Bungalow,1926,1.0,"1,651",Aluminum / Vinyl,3,2,0,"4,416",2015-07,"79,900",1860,10
304-0154-000,2919 N 73RD ST,Milwaukee Bungalow,1931,1.0,"1,647",Brick,3,1,0,"5,400",2015-05,"143,500",2080,10
346-0332-000,1540 N 53RD ST,Milwaukee Bungalow,1918,1.0,"1,629",Frame,4,2,0,"5,490",2015-05,"186,900",2600,10
346-0123-000,2212 N 58TH ST,Milwaukee Bungalow,1923,1.0,"1,626",Stucco,3,2,0,"4,400",2015-12,"156,000",2540,10
346-0907-000,1911 N 55TH ST,Milwaukee Bungalow,1923,1.0,"1,604",Aluminum / Vinyl,4,2,0,"4,800",2015-07,"191,000",2540,10
346-9977-000,2250 N 53RD ST,Milwaukee Bungalow,1920,1.5,"1,565",Aluminum / Vinyl,3,2,0,"4,250",2015-07,"162,000",2540,10
346-1157-000,2034 N 59TH ST,Milwaukee Bungalow,1920,1.5,"1,549",Aluminum / Vinyl,3,1,1,"5,355",2015-09,"170,000",2540,10
346-0315-000,1728 N 53RD ST,Milwaukee Bungalow,1921,1.0,"1,518",Aluminum / Vinyl,3,2,0,"4,880",2015-09,"128,000",2540,10
346-0309-000,1810 N 53RD ST,Milwaukee Bungalow,1922,1.0,"1,497",Brick,4,1,0,"5,490",2015-01,"189,900",2540,10
305-1067-000,6336 W LOCUST ST,Milwaukee Bungalow,1930,1.0,"1,476",Aluminum / Vinyl,4,2,0,"4,290",2015-07,"133,900",1870,10
