Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
582-9935-100,4021 S HERMAN ST,Cape Cod,1941,1.0,"1,020",Aluminum / Vinyl,3,2,0,"7,750",2014-08,"146,000",4700,14
538-1256-000,3141 S BRISBANE AV,Cape Cod,1947,1.0,"1,017",Aluminum / Vinyl,4,1,0,"4,300",2014-05,"130,000",4580,14
582-1253-000,3945 S HERMAN ST,Cape Cod,1951,1.0,"1,014",Stucco,3,2,0,"6,075",2014-03,"159,500",4700,14
503-1820-000,2915 S ELLEN ST,Cape Cod,1940,1.5,"1,003",Aluminum / Vinyl,2,1,0,"3,600",2014-06,"141,500",4610,14
535-0877-000,1336 W OHIO AV,Cape Cod,1948,1.0,"1,001",Brick,3,1,0,"2,160",2014-09,"70,000",4520,14
581-1207-000,3937 S PINE AV,Cape Cod,1942,1.0,990,Aluminum / Vinyl,2,1,0,"4,800",2014-08,"88,000",4700,14
548-0814-000,531 E MORGAN AV,Cape Cod,1944,1.0,952,Brick,3,1,0,"4,687",2014-06,"127,000",4620,14
536-0586-000,3426 S 13TH ST,Cape Cod,1948,1.0,938,Brick,2,1,0,"4,636",2014-11,"83,000",4520,14
547-0340-000,3864 S LOGAN AV,Cape Cod,1952,1.0,902,Aluminum / Vinyl,3,1,0,"3,900",2014-05,"140,000",4620,14
582-1412-000,4157 S CLEMENT AV,Colonial,2010,2.0,"2,446",Aluminum / Vinyl,4,2,1,"4,800",2014-04,"274,600",4700,14
541-1025-000,2815 E OKLAHOMA AV,Colonial,1925,2.0,"2,314",Brick,5,1,1,"3,480",2014-07,"395,000",4600,14
539-0547-000,3256 S LENOX ST,Colonial,1953,2.0,"1,902",Frame,4,2,0,"4,920",2014-09,"237,000",4580,14
503-0858-000,2879 S SUPERIOR ST,Colonial,1925,2.0,"1,829",Brick,4,1,1,"4,680",2014-08,"365,000",4560,14
539-0557-000,3200 S LENOX ST,Colonial,1950,2.0,"1,751",Aluminum / Vinyl,3,1,1,"5,418",2014-07,"229,000",4580,14
504-0894-000,3036 S HERMAN ST,Colonial,1926,2.0,"1,728",Aluminum / Vinyl,4,1,0,"6,030",2014-08,"172,000",4500,14
536-1311-000,827 W HOLT AV,Colonial,1951,2.0,"1,710",Masonry / Frame,4,1,1,"4,636",2014-04,"110,000",4520,14
546-0432-000,3670 S ALABAMA AV,Colonial,1940,2.0,"1,590",Aluminum / Vinyl,3,1,1,"5,400",2014-06,"172,000",4620,14
502-0002-000,3003 S SUPERIOR ST,Colonial,1908,2.0,"1,585",Block,3,1,1,"3,950",2014-03,"202,000",4560,14
547-1412-100,3781 S BRUST AV,Colonial,1947,2.0,"1,576",Aluminum / Vinyl,3,1,1,"6,150",2014-07,"211,300",4620,14
539-0532-000,3223 S LOGAN AV,Colonial,1939,2.0,"1,566",Brick,3,1,1,"5,080",2014-11,"240,000",4580,14
581-0513-000,4112 S WHITNALL AV,Colonial,1991,2.0,"1,409",Aluminum / Vinyl,3,1,1,"5,971",2014-03,"165,000",4700,14
548-0353-100,3810 S GRIFFIN AV,Colonial,1956,2.0,"1,378",Aluminum / Vinyl,3,1,1,"9,240",2014-07,"185,900",4620,14
539-1018-000,925 E MORGAN AV,Colonial,1939,2.0,"1,274",Aluminum / Vinyl,3,1,1,"5,400",2014-03,"172,000",4620,14
540-1354-000,2302 E MORGAN AV,Colonial,1920,2.0,"1,250",Aluminum / Vinyl,3,1,1,"4,514",2014-09,"144,000",4610,14
547-1036-000,3719 S LOGAN AV,Colonial,1938,2.0,"1,248",Aluminum / Vinyl,3,1,1,"4,216",2014-04,"129,000",4620,14
547-1029-000,3704 S LOGAN AV,Colonial,1940,2.0,"1,170",Aluminum / Vinyl,2,1,0,"3,810",2014-04,"96,500",4620,14
547-1029-000,3704 S LOGAN AV,Colonial,1940,2.0,"1,170",Aluminum / Vinyl,2,1,0,"3,810",2014-07,"147,500",4620,14
541-0313-000,3419 S ILLINOIS AV,Colonial,1948,2.0,"1,098",Aluminum / Vinyl,2,2,0,"4,800",2014-05,"217,500",4600,14
548-0904-000,3828 S WHITNALL AV,Colonial,1945,2.0,990,Aluminum / Vinyl,2,1,0,"5,800",2014-09,"139,000",4620,14
540-1200-110,3476 S AHMEDI AV,Colonial,1949,2.0,979,Aluminum / Vinyl,2,1,1,"5,520",2014-01,"125,500",4580,14
499-1525-000,317 E WILSON ST,Cottage,1882,2.0,"1,526",Aluminum / Vinyl,3,2,0,"3,288",2014-10,"169,900",4910,14
500-0011-000,715 E POTTER AV,Cottage,1894,2.0,"1,360",Aluminum / Vinyl,3,2,1,"3,602",2014-07,"194,000",4910,14
497-0309-000,2466 S 9TH PL,Cottage,1903,1.0,"1,346",Aluminum / Vinyl,4,1,0,"3,600",2014-05,"50,000",4160,14
499-1298-000,2511 S HOWELL AV,Cottage,1876,1.0,"1,211",Aluminum / Vinyl,2,2,0,"4,510",2014-01,"135,000",4910,14
498-0032-000,2602 S 3RD ST,Cottage,1921,1.0,"1,056",Aluminum / Vinyl,2,1,1,"3,600",2014-03,"90,000",4160,14
505-0613-000,324 E SCHILLER ST,Cottage,1900,1.0,918,Aluminum / Vinyl,3,2,0,"3,750",2014-11,"146,500",4910,14
497-0319-000,2426 S 9TH PL,Cottage,1891,1.0,901,Aluminum / Vinyl,2,1,0,"3,600",2014-10,"20,000",4160,14
466-0436-000,2257 S WOODWARD ST,Cottage,1900,1.0,884,Frame,2,1,1,"1,640",2014-01,"180,000",4510,14
501-0379-000,2448 S DELAWARE AV,Cottage,1902,1.0,882,Aluminum / Vinyl,3,1,0,"3,750",2014-02,"97,000",4540,14
540-0828-000,1820 E EUCLID AV,Cottage,1929,1.0,747,Aluminum / Vinyl,2,1,0,"3,600",2014-09,"105,000",4610,14
507-1019-000,2977 S 12TH ST,Dplx Bungalow,1925,2.0,"3,128",Brick,8,2,0,"3,660",2014-09,"125,000",4180,14
540-0008-000,3255 S KINNICKINNIC AV,Dplx Bungalow,1929,2.0,"2,612",Aluminum / Vinyl,4,3,0,"4,800",2014-08,"194,000",4610,14
504-0830-000,2970 S LOGAN AV,Dplx Bungalow,1920,2.0,"2,598",Aluminum / Vinyl,4,2,0,"4,902",2014-06,"210,000",4500,14
540-0405-000,3143 S PENNSYLVANIA AV,Dplx Bungalow,1925,1.5,"2,503",Brick,6,2,0,"3,600",2014-11,"210,000",4600,14
535-9982-000,3373 S 13TH ST,Dplx Bungalow,1926,1.5,"2,501",Brick,5,2,2,"6,860",2014-03,"130,000",4520,14
508-0430-000,2916 S 15TH ST,Dplx Bungalow,1919,2.0,"2,396",Aluminum / Vinyl,6,2,0,"4,200",2014-06,"94,700",4180,14
541-0030-000,3113 S INDIANA AV,Dplx Bungalow,1926,1.5,"2,326",Aluminum / Vinyl,5,2,0,"4,800",2014-06,"225,000",4600,14
536-0528-000,3365 S 11TH ST,Dplx Bungalow,1928,1.5,"2,272",Aluminum / Vinyl,5,2,0,"4,880",2014-08,"110,000",4520,14
507-1209-000,3009 S 12TH ST,Dplx Bungalow,1921,1.5,"2,214",Aluminum / Vinyl,4,2,0,"6,100",2014-10,"105,000",4180,14
502-0025-000,3038 S WENTWORTH AV,Dplx Bungalow,1928,1.5,"2,210",Brick,4,2,0,"3,600",2014-03,"247,100",4540,14
538-1102-000,3207 S ADAMS AV,Dplx Bungalow,1929,1.5,"2,203",Brick,4,2,0,"4,720",2014-12,"149,662",4580,14
505-0317-000,537 E RUSSELL AV,Dplx Bungalow,1927,1.5,"2,187",Brick,5,2,0,"4,200",2014-10,"205,000",4500,14
539-0624-000,3234 S PINE AV,Dplx Bungalow,1929,1.5,"2,141",Brick,3,2,0,"4,960",2014-05,"196,000",4580,14
540-0006-000,3243 S KINNICKINNIC AV,Dplx Bungalow,1929,2.0,"2,134",Aluminum / Vinyl,4,2,0,"4,800",2014-07,"205,000",4610,14
505-0143-000,2762 S ADAMS AV,Dplx Bungalow,1929,1.5,"2,116",Brick,3,2,1,"4,800",2014-04,"210,000",4500,14
539-0628-000,3214 S PINE AV,Dplx Bungalow,1926,1.5,"2,105",Frame,3,2,0,"4,960",2014-09,"225,000",4580,14
536-0517-000,3307 S 11TH ST,Dplx Bungalow,1927,1.5,"2,097",Brick,4,2,0,"4,880",2014-10,"129,900",4520,14
504-0846-000,2979 S CLEMENT AV,Dplx Bungalow,1929,1.5,"2,058",Aluminum / Vinyl,5,2,0,"6,030",2014-06,"187,500",4500,14
536-0612-000,3423 S 10TH ST,Dplx Bungalow,1937,1.5,"2,036",Brick,4,2,0,"4,636",2014-09,"110,000",4520,14
541-0111-000,2713 E OKLAHOMA AV,Dplx Bungalow,1925,1.5,"2,016",Frame,4,2,0,"2,580",2014-09,"197,500",4600,14
547-1007-100,3729 S CLEMENT AV,Dplx Bungalow,1918,1.5,"1,964",Aluminum / Vinyl,5,2,0,"3,600",2014-09,"118,000",4620,14
504-0824-000,1020 E MANITOBA ST,Dplx Bungalow,1924,2.0,"1,920",Aluminum / Vinyl,4,2,0,"4,000",2014-09,"225,000",4500,14
536-0580-000,3421 S 12TH ST,Dplx Bungalow,1927,1.5,"1,902",Aluminum / Vinyl,5,2,0,"4,636",2014-08,"153,000",4520,14
500-0507-000,1439 E PRYOR AV,Dplx Bungalow,1928,1.5,"1,883",Brick,3,2,0,"4,200",2014-06,"202,500",4540,14
536-1644-000,3248 S 7TH ST,Dplx Bungalow,1929,1.5,"1,869",Aluminum / Vinyl,4,2,0,"4,880",2014-10,"119,100",4520,14
539-0723-000,3134 S HERMAN ST,Dplx Bungalow,1926,2.0,"1,785",Aluminum / Vinyl,4,2,1,"3,720",2014-12,"190,000",4580,14
540-0757-000,2339 E MALVERN PL,Dplx Bungalow,1926,1.5,"1,784",Aluminum / Vinyl,4,2,0,"4,280",2014-11,"194,000",4600,14
536-1276-000,3364 S 9TH ST,Dplx Bungalow,1926,1.5,"1,721",Aluminum / Vinyl,4,2,0,"4,880",2014-04,"105,900",4520,14
535-0114-000,3367 S 14TH ST,Dplx Bungalow,1927,1.5,"1,705",Aluminum / Vinyl,3,2,0,"5,320",2014-06,"103,000",4520,14
536-1692-000,3349 S 7TH ST,Dplx Bungalow,1929,1.5,"1,665",Frame,3,3,0,"4,880",2014-12,"112,000",4520,14
505-0517-000,311 E SCHILLER ST,Dplx Bungalow,1927,1.5,"1,618",Aluminum / Vinyl,3,2,0,"3,600",2014-02,"188,900",4910,14
548-0079-000,3860 S AUSTIN ST,Dplx Bungalow,1928,1.5,"1,592",Aluminum / Vinyl,4,2,0,"4,160",2014-04,"174,900",4620,14
547-9998-000,1533 E MORGAN AV,Dplx Bungalow,1922,2.0,"1,436",Frame,4,2,0,"12,078",2014-07,"155,000",4620,14
548-9977-000,3715 S GRIFFIN AV,Duplex N/S,1958,2.0,"2,791",Brick,6,2,1,"9,800",2014-08,"213,000",4620,14
538-0336-000,3133-A S PINE AV,Duplex N/S,1954,2.0,"2,340",Brick,4,2,0,"5,400",2014-06,"225,000",4580,14
546-0400-000,3658 S BRUST AV,Duplex N/S,1968,2.0,"2,155",Aluminum / Vinyl,6,2,0,"3,660",2014-12,"174,000",4620,14
538-1525-000,3247 S GRIFFIN AV,Duplex N/S,1968,2.0,"2,112",Aluminum / Vinyl,6,2,0,"4,815",2014-07,"195,000",4580,14
504-1031-000,2739 S CLEMENT AV,Duplex N/S,1953,2.0,"2,111",Frame,4,2,0,"5,360",2014-05,"168,000",4500,14
546-0224-000,3769 S ALABAMA AV,Duplex N/S,1974,1.5,"1,985",Aluminum / Vinyl,4,2,0,"4,998",2014-08,"188,600",4620,14
537-0402-000,3408 S 1ST ST,Duplex N/S,1950,2.0,"1,484",Aluminum / Vinyl,4,2,0,"5,520",2014-10,"107,000",4580,14
501-0215-000,2600 S SUPERIOR ST,Duplex O/S,1896,2.0,"2,938",Aluminum / Vinyl,6,2,0,"9,060",2014-08,"351,000",4560,14
541-0639-000,3249 S NEW YORK AV,Duplex O/S,1921,2.0,"2,398",Frame,4,2,0,"5,400",2014-05,"185,000",4600,14
467-1004-000,2174 S 6TH ST,Duplex O/S,1900,2.0,"2,314",Aluminum / Vinyl,6,2,0,"2,880",2014-07,"64,000",4120,14
466-1253-000,2236 S ALLIS ST,Duplex O/S,1900,2.0,"2,166",Aluminum / Vinyl,4,2,0,"5,720",2014-09,"209,500",4510,14
498-0316-000,427 W HARRISON AV,Duplex O/S,1913,2.0,"2,032",Frame,5,2,1,"3,240",2014-05,"91,900",4160,14
507-0515-000,2866 S 13TH ST,Duplex O/S,1908,1.5,"2,027",Frame,5,2,0,"5,490",2014-09,"57,000",4180,14
497-0006-000,2443 S 9TH PL,Duplex O/S,1906,1.0,"1,954",Aluminum / Vinyl,5,2,0,"3,720",2014-09,"60,000",4160,14
499-2054-000,2554 S WILLIAMS ST,Duplex O/S,1905,2.0,"1,936",Aluminum / Vinyl,4,2,0,"3,920",2014-11,"140,000",4910,14
507-0903-000,3053 S 7TH ST,Duplex O/S,1921,2.0,"1,870",Aluminum / Vinyl,5,2,0,"3,660",2014-07,"88,500",4180,14
503-0258-000,2775 S LINEBARGER TR,Duplex O/S,1909,1.5,"1,851",Block,4,2,0,"5,400",2014-05,"181,000",4540,14
504-0316-000,3023 S HANSON AV,Duplex O/S,1925,2.0,"1,848",Aluminum / Vinyl,4,2,0,"5,280",2014-10,"100,000",4500,14
499-1107-000,341 E SMITH ST,Duplex O/S,1891,2.0,"1,824",Aluminum / Vinyl,3,2,0,"4,065",2014-09,"129,000",4910,14
465-0007-000,810 E LINCOLN AV,Duplex O/S,1900,1.5,"1,683",Aluminum / Vinyl,3,2,0,"4,590",2014-06,"135,000",4510,14
499-0267-000,2459 S BURRELL ST,Duplex O/S,1889,1.5,"1,671",Aluminum / Vinyl,3,2,0,"3,720",2014-10,"153,000",4910,14
499-9951-000,2539 S BRISBANE AV,Duplex O/S,1921,1.5,"1,668",Aluminum / Vinyl,5,3,0,"4,180",2014-06,"137,000",4910,14
505-1076-000,332 E OKLAHOMA AV,Duplex O/S,1944,2.0,"1,650",Brick,4,2,0,"5,320",2014-10,"166,900",4580,14
504-0661-000,2737 S LOGAN AV,Duplex O/S,1906,1.5,"1,641",Aluminum / Vinyl,4,2,0,"3,870",2014-01,"146,000",4500,14
466-1221-000,2147 S MOUND ST,Duplex O/S,1900,2.0,"1,626",Aluminum / Vinyl,4,2,0,"2,550",2014-07,"124,900",4510,14
581-0514-000,4104 S WHITNALL AV,Duplex O/S,1935,1.5,"1,578",Aluminum / Vinyl,4,2,0,"11,050",2014-06,"158,500",4700,14
539-1024-000,3521 S LOGAN AV,Duplex O/S,1936,1.5,"1,469",Aluminum / Vinyl,3,2,0,"5,952",2014-04,"126,000",4620,14
500-0347-100,2412 S LOGAN AV,Duplex-Cottage,1898,2.0,"2,046",Aluminum / Vinyl,4,2,0,"5,550",2014-12,"130,000",4910,14
497-0298-000,2475 S 9TH ST,Duplex-Cottage,1904,1.0,"1,868",Aluminum / Vinyl,5,2,0,"3,600",2014-07,"80,000",4160,14
466-0817-000,352 E LINCOLN AV,Duplex-Cottage,1885,2.0,"1,382",Aluminum / Vinyl,4,2,0,"2,725",2014-06,"136,000",4510,14
547-9940-000,1327 E WARNIMONT AV,Milwaukee Bungalow,1925,1.5,"1,874",Frame,5,2,1,"10,419",2014-08,"250,000",4620,14
540-0423-000,2319 E EUCLID AV,Milwaukee Bungalow,1922,1.0,"1,844",Aluminum / Vinyl,3,2,0,"5,850",2014-03,"265,000",4600,14
505-0006-000,359 E MONTANA ST,Milwaukee Bungalow,1919,1.0,"1,829",Aluminum / Vinyl,4,2,0,"5,056",2014-07,"250,000",4910,14
541-1048-100,3205 S VERMONT AV,Milwaukee Bungalow,1915,1.5,"1,792",Aluminum / Vinyl,4,2,0,"5,250",2014-08,"169,515",4600,14
541-0668-000,3206 S PENNSYLVANIA AV,Milwaukee Bungalow,1923,1.0,"1,721",Aluminum / Vinyl,4,2,0,"4,800",2014-09,"243,600",4600,14
541-0261-000,3324 S INDIANA AV,Milwaukee Bungalow,1925,1.0,"1,662",Aluminum / Vinyl,3,2,0,"4,800",2014-05,"208,000",4600,14
536-0789-000,3446 S 11TH ST,Milwaukee Bungalow,1930,1.0,"1,660",Aluminum / Vinyl,3,1,0,"4,636",2014-07,"102,000",4520,14
507-1175-000,3012 S 10TH ST,Milwaukee Bungalow,1923,1.0,"1,659",Aluminum / Vinyl,5,1,0,"5,490",2014-05,"85,000",4180,14
503-0022-000,1832 E RUSK AV,Milwaukee Bungalow,1929,1.0,"1,658",Aluminum / Vinyl,3,2,0,"3,600",2014-09,"245,000",4610,14
535-1147-000,3426 S 15TH ST,Milwaukee Bungalow,1927,1.0,"1,623",Frame,4,1,1,"4,760",2014-07,"98,900",4520,14
500-0631-000,1635 E PRYOR AV,Milwaukee Bungalow,1921,1.0,"1,609",Aluminum / Vinyl,3,2,1,"3,800",2014-06,"232,000",4540,14
548-0105-000,3745 S WHITNALL AV,Milwaukee Bungalow,1922,1.5,"1,603",Aluminum / Vinyl,4,1,0,"8,040",2014-10,"151,000",4620,14
505-0751-000,2731 S GREELEY ST,Milwaukee Bungalow,1926,1.0,"1,586",Aluminum / Vinyl,5,1,0,"3,600",2014-05,"159,900",4910,14
504-0116-000,3039 S NEVADA ST,Milwaukee Bungalow,1929,1.0,"1,582",Stucco,3,1,1,"4,096",2014-12,"154,500",4500,14
535-0204-000,3336 S 14TH ST,Milwaukee Bungalow,1927,1.0,"1,575",Aluminum / Vinyl,4,2,0,"4,620",2014-06,"123,500",4520,14
539-0811-000,3154 S PINE AV,Milwaukee Bungalow,1927,1.0,"1,574",Aluminum / Vinyl,3,1,0,"3,720",2014-02,"202,500",4580,14
535-0829-000,3222 S 15TH ST,Milwaukee Bungalow,1927,1.0,"1,552",Aluminum / Vinyl,4,2,0,"4,200",2014-11,"112,500",4520,14
508-0164-000,3022 S 15TH ST,Milwaukee Bungalow,1920,1.0,"1,551",Frame,4,2,0,"4,200",2014-10,"125,000",4180,14
541-0226-000,3336 S DELAWARE AV,Milwaukee Bungalow,1925,1.0,"1,544",Aluminum / Vinyl,3,1,1,"3,600",2014-05,"243,650",4600,14
536-1280-000,3309 S 9TH ST,Milwaukee Bungalow,1922,1.0,"1,536",Frame,3,2,0,"5,490",2014-05,"125,000",4520,14
507-0337-000,2828 S 11TH ST,Milwaukee Bungalow,1925,1.0,"1,529",Aluminum / Vinyl,3,2,0,"4,270",2014-03,"95,000",4180,14
536-1123-000,3238 S 11TH ST,Milwaukee Bungalow,1929,1.0,"1,428",Brick,3,1,0,"4,880",2014-11,"98,500",4520,14
505-0002-000,2775 S HOWELL AV,Milwaukee Bungalow,1919,1.0,"1,422",Aluminum / Vinyl,3,1,0,"3,450",2014-07,"128,000",4910,14
536-0734-000,3332 S 9TH PL,Milwaukee Bungalow,1926,1.0,"1,413",Aluminum / Vinyl,3,2,0,"4,800",2014-07,"127,000",4520,14
503-0068-000,1809 E RUSK AV,Milwaukee Bungalow,1925,1.0,"1,409",Aluminum / Vinyl,3,2,0,"3,600",2014-03,"235,000",4610,14
541-0652-000,3276 S PENNSYLVANIA AV,Milwaukee Bungalow,1922,1.5,"1,375",Aluminum / Vinyl,3,1,1,"3,600",2014-06,"157,000",4600,14
539-0555-000,3212 S LENOX ST,Milwaukee Bungalow,1928,1.0,"1,345",Brick,3,1,0,"5,120",2014-09,"182,000",4580,14
536-1437-000,3222 S 12TH ST,Milwaukee Bungalow,1925,1.0,"1,343",Aluminum / Vinyl,3,1,0,"4,880",2014-06,"107,000",4520,14
541-1021-000,2964 E RHODE ISLAND AV,Milwaukee Bungalow,1924,1.0,"1,287",Aluminum / Vinyl,3,2,0,"6,960",2014-01,"254,000",4560,14
541-9983-000,2413 E HOLT AV,Milwaukee Bungalow,1919,1.0,"1,282",Aluminum / Vinyl,4,1,0,"3,706",2014-10,"195,400",4600,14
547-0125-000,3668 S LOGAN AV,Milwaukee Bungalow,1927,1.0,"1,260",Aluminum / Vinyl,3,1,0,"4,914",2014-02,"130,000",4620,14
548-0707-000,3527 S WHITNALL AV,Milwaukee Bungalow,1929,1.0,"1,256",Aluminum / Vinyl,3,1,0,"5,175",2014-04,"131,000",4620,14
536-1271-000,3338 S 9TH ST,Milwaukee Bungalow,1929,1.0,"1,251",Aluminum / Vinyl,3,2,0,"4,880",2014-09,"85,000",4520,14
536-0633-000,3430 S 10TH ST,Milwaukee Bungalow,1928,1.0,"1,246",Aluminum / Vinyl,3,3,0,"4,636",2014-07,"118,900",4520,14
541-0274-000,3364 S ILLINOIS AV,Milwaukee Bungalow,1918,1.5,"1,234",Aluminum / Vinyl,3,2,0,"3,300",2014-08,"105,000",4600,14
535-1122-000,3436 S 14TH ST,Milwaukee Bungalow,1928,1.0,"1,227",Aluminum / Vinyl,3,1,0,"4,200",2014-04,"93,000",4520,14
536-1319-000,3438 S 9TH ST,Milwaukee Bungalow,1928,1.0,"1,198",Aluminum / Vinyl,3,1,0,"4,392",2014-12,"89,900",4520,14
581-9988-000,441 E HOWARD AV,Milwaukee Bungalow,1926,1.5,"1,178",Frame,3,1,1,"4,880",2014-04,"110,000",4700,14
507-0932-000,3021 S 6TH ST,Milwaukee Bungalow,1931,1.0,"1,174",Brick,3,1,1,"3,904",2014-10,"108,000",4180,14
536-1001-000,3440 S 8TH ST,Milwaukee Bungalow,1927,1.0,"1,165",Aluminum / Vinyl,3,1,1,"4,392",2014-07,"113,000",4520,14
505-0770-000,2747 S BURRELL ST,Milwaukee Bungalow,1927,1.0,"1,163",Aluminum / Vinyl,3,2,0,"3,420",2014-04,"136,000",4910,14
503-1127-000,2222 E OKLAHOMA AV,Milwaukee Bungalow,1918,1.5,"1,160",Aluminum / Vinyl,3,1,0,"3,600",2014-04,"145,000",4540,14
541-0078-000,3239 S ILLINOIS AV,Milwaukee Bungalow,1924,1.0,"1,156",Aluminum / Vinyl,3,1,0,"4,800",2014-11,"195,000",4600,14
536-0635-000,3420 S 10TH ST,Milwaukee Bungalow,1927,1.0,"1,154",Aluminum / Vinyl,3,1,0,"4,636",2014-04,"112,000",4520,14
581-9993-000,467 E HOWARD AV,Milwaukee Bungalow,1924,1.0,"1,130",Aluminum / Vinyl,3,2,0,"6,100",2014-06,"145,000",4700,14
499-0287-000,2501 S BURRELL ST,Milwaukee Bungalow,1927,1.0,"1,056",Aluminum / Vinyl,3,1,0,"3,120",2014-10,"103,500",4910,14
581-9996-000,545 E HOWARD AV,Milwaukee Bungalow,1926,1.0,"1,049",Aluminum / Vinyl,2,1,0,"6,100",2014-02,"119,900",4700,14
536-0762-000,3461 S 9TH PL,Milwaukee Bungalow,1927,1.0,"1,000",Aluminum / Vinyl,2,1,0,"4,514",2014-05,"99,000",4520,14
