Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
294-0383-000,3138 N ARGONNE DR,Ranch,1950,1.0,"1,494",Stone,3,2,0,"10,400",2014-07,"165,990",2140,5
116-0103-000,7143 N 98TH ST,Ranch,1964,1.0,"1,491",Aluminum / Vinyl,3,1,1,"12,480",2014-08,"175,000",0440,5
293-0601-000,3450 N 91ST ST,Ranch,1952,1.0,"1,445",Aluminum / Vinyl,3,1,0,"6,250",2014-11,"108,500",2100,5
255-0030-000,10045 W FIEBRANTZ AV,Ranch,1957,1.0,"1,429",Stone,3,1,1,"14,696",2014-06,"139,900",1460,5
184-0203-000,10504 W ROHR AV,Ranch,1956,1.0,"1,414",Aluminum / Vinyl,3,2,0,"7,200",2014-07,"114,000",1040,5
116-0084-000,6951 N 98TH ST,Ranch,1964,1.0,"1,404",Brick,3,1,1,"12,600",2014-07,"144,500",0440,5
263-0520-000,3866 N 79TH ST,Ranch,1975,1.0,"1,365",Brick,3,1,1,"4,800",2014-03,"115,000",2040,5
302-0367-000,8626 W CHAMBERS ST,Ranch,1951,1.0,"1,362",Brick,3,1,1,"5,000",2014-03,"111,720",2080,5
292-1016-000,3429 N 77TH ST,Ranch,1952,1.0,"1,352",Aluminum / Vinyl,3,2,0,"5,980",2014-07,"137,000",2040,5
263-0587-000,3766 N 78TH ST,Ranch,1965,1.0,"1,331",Brick,3,2,0,"5,160",2014-06,"109,900",2040,5
302-0160-000,9000 W LOCUST ST,Ranch,1948,1.0,"1,319",Frame,3,1,0,"7,750",2014-08,"164,900",2080,5
292-0702-000,3270 N 84TH ST,Ranch,1949,1.0,"1,313",Frame,4,2,0,"5,520",2014-05,"71,425",2100,5
255-0034-000,10071 W FIEBRANTZ AV,Ranch,1956,1.0,"1,310",Brick,3,1,1,"8,856",2014-06,"154,900",1460,5
253-0315-000,8726 W FIEBRANTZ AV,Ranch,1957,1.0,"1,309",Stone,2,1,0,"6,900",2014-11,"119,000",1460,5
252-0559-000,7975 W FIEBRANTZ AV,Ranch,1956,1.0,"1,308",Frame,3,2,0,"8,820",2014-12,"134,000",1470,5
252-0319-018,4125 N 82ND ST,Ranch,1968,1.0,"1,305",Brick,2,1,1,"4,920",2014-09,"68,000",1470,5
223-0268-000,4718 N 90TH ST,Ranch,1966,1.0,"1,302",Brick,3,1,1,"5,805",2014-05,"121,700",1460,5
294-0376-000,3133 N COLONIAL DR,Ranch,1953,1.0,"1,302",Stone,3,1,1,"8,320",2014-05,"145,000",2140,5
184-0110-000,10413 W BIRCH AV,Ranch,1956,1.0,"1,301",Brick,3,2,1,"8,400",2014-06,"112,000",1040,5
252-0439-000,7924 W FIEBRANTZ AV,Ranch,1956,1.0,"1,285",Brick,3,1,0,"7,192",2014-05,"93,500",1470,5
262-0053-000,3835 N 85TH ST,Ranch,1954,1.0,"1,283",Brick,3,2,0,"12,864",2014-02,"130,000",2040,5
224-0407-000,4715 N 77TH CT,Ranch,1956,1.0,"1,280",Brick,3,1,1,"5,400",2014-08,"91,000",1470,5
252-0319-010,4118 N 83RD ST,Ranch,1959,1.0,"1,279",Brick,3,1,1,"5,280",2014-04,"95,500",1470,5
223-0710-000,9109 W GRANTOSA DR,Ranch,1960,1.0,"1,275",Brick,3,1,1,"7,680",2014-10,"91,000",1460,5
148-0130-000,11934 W LANGLADE ST,Ranch,1972,1.0,"1,273",Aluminum / Vinyl,4,1,1,"9,000",2014-09,"126,900",0780,5
223-0378-000,8904 W GRANTOSA DR,Ranch,1962,1.0,"1,264",Aluminum / Vinyl,3,1,1,"4,800",2014-08,"117,900",1460,5
262-0018-000,3928 N 85TH ST,Ranch,1955,1.0,"1,263",Brick,3,1,0,"6,273",2014-10,"108,500",2040,5
184-0214-000,10419 W ROHR AV,Ranch,1956,1.0,"1,262",Aluminum / Vinyl,3,1,1,"7,200",2014-11,"130,000",1040,5
217-0127-000,10829 W FAIRMOUNT AV,Ranch,1959,1.0,"1,252",Brick,3,1,0,"7,560",2014-10,"96,000",1040,5
252-0104-000,8137 W MARION ST,Ranch,1955,1.0,"1,252",Aluminum / Vinyl,3,1,1,"7,260",2014-03,"84,000",1470,5
303-0122-000,7635 W LORRAINE PL,Ranch,1950,1.0,"1,251",Aluminum / Vinyl,3,2,0,"5,360",2014-09,"97,000",2080,5
223-0234-000,4737 N 90TH ST,Ranch,1959,1.0,"1,240",Brick,3,1,1,"5,590",2014-10,"103,000",1460,5
216-9981-132,4901 N 104TH ST,Ranch,1962,1.0,"1,238",Aluminum / Vinyl,3,2,1,"5,940",2014-12,"121,500",1040,5
183-9996-120,5365 N 107TH ST,Ranch,1964,1.0,"1,232",Aluminum / Vinyl,3,1,1,"7,750",2014-08,"130,000",1040,5
302-0666-000,2814 N 91ST ST,Ranch,1950,1.0,"1,232",Aluminum / Vinyl,3,1,0,"6,250",2014-09,"168,000",2120,5
303-0956-000,2835 N 81ST ST,Ranch,1954,1.0,"1,232",Brick,3,2,0,"5,120",2014-02,"164,000",2080,5
223-0522-000,8834 W PALMETTO AV,Ranch,1960,1.0,"1,228",Aluminum / Vinyl,3,1,1,"6,000",2014-07,"120,400",1460,5
252-0431-000,4112 N 80TH ST,Ranch,1956,1.0,"1,219",Aluminum / Vinyl,3,1,1,"6,050",2014-06,"110,000",1470,5
148-0044-000,6375 N 119TH ST,Ranch,1971,1.0,"1,204",Aluminum / Vinyl,4,1,1,"11,397",2014-11,"160,000",0780,5
148-0047-000,6343 N 119TH ST,Ranch,1971,1.0,"1,204",Aluminum / Vinyl,4,1,1,"12,864",2014-04,"150,000",0780,5
148-0049-000,6318 N 119TH ST,Ranch,1971,1.0,"1,204",Aluminum / Vinyl,4,1,1,"9,180",2014-04,"150,500",0780,5
148-0652-000,6217 N 118TH ST,Ranch,1984,1.0,"1,204",Aluminum / Vinyl,3,1,1,"21,583",2014-08,"140,000",0780,5
224-0481-000,4678 N 79TH ST,Ranch,1959,1.0,"1,203",Brick,3,1,1,"6,000",2014-03,"97,000",1470,5
183-9996-110,5357 N 107TH ST,Ranch,1962,1.0,"1,193",Aluminum / Vinyl,3,1,1,"7,750",2014-08,"130,000",1040,5
255-0033-000,10065 W FIEBRANTZ AV,Ranch,1957,1.0,"1,192",Frame,3,1,0,"15,252",2014-01,"86,500",1460,5
149-0161-000,6158 N 114TH ST,Ranch,1957,1.0,"1,188",Brick,3,1,0,"13,500",2014-11,"113,900",0780,5
224-0438-000,4606 N 77TH ST,Ranch,1958,1.0,"1,187",Brick,3,1,1,"5,040",2014-03,"89,800",1470,5
292-1039-000,3422 N 79TH ST,Ranch,1957,1.0,"1,180",Aluminum / Vinyl,3,1,0,"5,300",2014-06,"97,000",2040,5
294-0134-000,9825 W CONCORDIA AV,Ranch,1953,1.0,"1,177",Brick,3,1,0,"10,320",2014-07,"132,500",2140,5
224-0119-000,8116 W POTOMAC AV,Ranch,1959,1.0,"1,176",Brick,3,1,1,"6,000",2014-07,"92,000",1470,5
302-0758-000,2700 N 90TH ST,Ranch,1952,1.0,"1,170",Brick,2,1,1,"5,400",2014-07,"127,000",2120,5
263-1224-000,3710 N 78TH ST,Ranch,1954,1.0,"1,168",Aluminum / Vinyl,3,1,0,"6,360",2014-06,"127,500",2040,5
216-0014-000,10426 W FAIRMOUNT AV,Ranch,1958,1.0,"1,166",Aluminum / Vinyl,3,1,0,"7,686",2014-05,"73,000",1040,5
261-0030-000,3785 N 97TH PL,Ranch,1954,1.0,"1,160",Brick,2,1,1,"7,360",2014-04,"125,000",2100,5
292-0924-000,3455 N 77TH ST,Ranch,1952,1.0,"1,160",Aluminum / Vinyl,2,1,0,"4,838",2014-08,"72,000",2040,5
224-0389-000,4736 N 79TH ST,Ranch,1960,1.0,"1,156",Brick,3,1,1,"6,240",2014-07,"85,000",1470,5
261-1016-000,9808 W METCALF PL,Ranch,1956,1.0,"1,156",Brick,3,1,1,"4,800",2014-09,"107,900",2100,5
302-0548-000,8529 W LOCUST ST,Ranch,1950,1.0,"1,152",Aluminum / Vinyl,3,1,0,"5,000",2014-10,"115,000",2080,5
184-0193-000,10315 W LAWN AV,Ranch,1955,1.0,"1,150",Brick,3,1,2,"7,200",2014-02,"105,000",1040,5
216-0054-000,10420 W HARVEST LA,Ranch,1958,1.0,"1,150",Aluminum / Vinyl,3,1,0,"7,686",2014-03,"119,900",1040,5
214-0250-100,8603 W POTOMAC AV,Ranch,1971,1.0,"1,144",Frame,4,1,1,"6,084",2014-11,"95,500",1400,5
261-0303-000,3615 N 97TH ST,Ranch,1953,1.0,"1,142",Aluminum / Vinyl,3,1,0,"5,760",2014-12,"143,500",2100,5
252-0503-000,4174 N 78TH ST,Ranch,1956,1.0,"1,137",Brick,3,2,0,"6,820",2014-05,"94,000",1470,5
148-0115-000,12024 W KAUL AV,Ranch,1969,1.0,"1,135",Aluminum / Vinyl,3,1,1,"10,950",2014-06,"158,000",0780,5
184-0002-000,10621 W SILVER SPRING DR,Ranch,1956,1.0,"1,132",Aluminum / Vinyl,3,1,1,"7,200",2014-04,"112,000",1040,5
184-0140-000,10325 W RAE AV,Ranch,1956,1.0,"1,132",Aluminum / Vinyl,3,1,1,"8,400",2014-03,"84,800",1040,5
223-0284-000,4660 N 90TH ST,Ranch,1964,1.0,"1,131",Aluminum / Vinyl,4,1,1,"5,400",2014-08,"119,900",1460,5
223-0802-000,8521 W RUBY AV,Ranch,1957,1.0,"1,130",Brick,3,1,1,"9,164",2014-09,"110,000",1460,5
261-0467-000,3963 N 98TH ST,Ranch,1956,1.0,"1,130",Aluminum / Vinyl,3,1,1,"8,040",2014-05,"90,000",2100,5
303-1396-000,8103 W CHAMBERS ST,Ranch,1948,1.0,"1,128",Frame,2,1,0,"6,912",2014-09,"106,500",2080,5
262-0176-000,3542 N 87TH ST,Ranch,1956,1.0,"1,122",Brick,3,1,0,"4,960",2014-03,"102,000",2040,5
252-0316-000,4155 N 83RD ST,Ranch,1956,1.0,"1,116",Aluminum / Vinyl,2,1,0,"8,190",2014-12,"119,500",1470,5
214-0219-100,4830 N 89TH ST,Ranch,1964,1.0,"1,108",Aluminum / Vinyl,3,1,1,"4,800",2014-12,"108,000",1400,5
224-0138-000,4532 N HOUSTON AV,Ranch,1957,1.0,"1,108",Aluminum / Vinyl,3,2,0,"6,450",2014-05,"75,000",1470,5
252-0517-000,7720 W FIEBRANTZ AV,Ranch,1957,1.0,"1,107",Aluminum / Vinyl,3,1,1,"5,940",2014-02,"96,000",1470,5
223-0797-000,8611 W RUBY AV,Ranch,1957,1.0,"1,098",Aluminum / Vinyl,3,1,1,"8,030",2014-07,"97,000",1460,5
294-0018-000,3305 N 93RD ST,Ranch,1952,1.0,"1,095",Brick,3,1,0,"6,144",2014-10,"93,500",2120,5
292-0140-000,8232 W CONCORDIA AV,Ranch,1951,1.0,"1,094",Aluminum / Vinyl,3,2,0,"6,000",2014-06,"128,000",2100,5
184-0145-000,10412 W CUSTER AV,Ranch,1956,1.0,"1,084",Aluminum / Vinyl,3,1,0,"8,400",2014-09,"103,500",1040,5
253-0698-000,4261 N 89TH ST,Ranch,1956,1.0,"1,082",Brick,3,1,0,"5,852",2014-06,"94,000",1460,5
294-0333-000,3120 N 95TH ST,Ranch,1953,1.0,"1,082",Aluminum / Vinyl,3,1,0,"6,840",2014-09,"117,500",2120,5
253-0927-000,8800 W OLIVE ST,Ranch,1957,1.0,"1,079",Aluminum / Vinyl,3,1,1,"8,760",2014-09,"117,500",1460,5
217-0005-110,5119 N 107TH ST,Ranch,1958,1.0,"1,076",Brick,3,2,0,"9,000",2014-10,"132,500",1040,5
261-1014-000,3883 N 98TH ST,Ranch,1955,1.0,"1,076",Aluminum / Vinyl,3,1,0,"4,800",2014-10,"74,900",2100,5
303-1429-000,8222 W LOCUST ST,Ranch,1950,1.0,"1,076",Frame,2,1,0,"8,448",2014-09,"99,000",2080,5
184-0160-000,10427 W CUSTER AV,Ranch,1956,1.0,"1,062",Aluminum / Vinyl,2,1,0,"8,400",2014-09,"76,000",1040,5
184-0229-000,10504 W CALDWELL AV,Ranch,1957,1.0,"1,060",Aluminum / Vinyl,3,1,0,"7,200",2014-07,"95,900",1040,5
217-0065-000,10923 W STARK ST,Ranch,1960,1.0,"1,060",Aluminum / Vinyl,3,1,1,"7,360",2014-05,"70,000",1040,5
252-0515-000,7700 W FIEBRANTZ AV,Ranch,1957,1.0,"1,060",Aluminum / Vinyl,3,1,1,"5,830",2014-11,"115,000",1470,5
301-0252-000,9302 W CENTER ST,Ranch,1952,1.0,"1,060",Brick,2,1,0,"6,960",2014-05,"156,000",2120,5
224-0642-000,4585 N 77TH ST,Ranch,1953,1.0,"1,041",Aluminum / Vinyl,3,2,0,"6,240",2014-04,"51,000",1470,5
184-0247-000,10606 W VILLARD AV,Ranch,1956,1.0,"1,039",Brick,3,1,1,"7,670",2014-07,"115,000",1040,5
294-0565-000,3354 N 99TH ST,Ranch,1962,1.0,"1,038",Aluminum / Vinyl,2,1,1,"6,000",2014-01,"82,500",2100,5
292-0237-000,8214 W BURLEIGH ST,Ranch,1955,1.0,"1,026",Brick,2,1,0,"4,400",2014-08,"94,000",2100,5
302-0599-000,2846 N 88TH ST,Ranch,1950,1.0,"1,022",Aluminum / Vinyl,3,1,1,"4,800",2014-08,"104,000",2080,5
261-0734-000,3474 N 93RD ST,Ranch,1949,1.0,"1,021",Aluminum / Vinyl,2,1,0,"6,000",2014-06,"66,500",2100,5
224-1140-000,4481 N 83RD ST,Ranch,1957,1.0,"1,020",Aluminum / Vinyl,3,1,0,"5,248",2014-08,"61,000",1470,5
253-0948-000,4185 N 85TH ST,Ranch,1955,1.0,"1,019",Brick,3,1,0,"7,980",2014-07,"116,500",1460,5
253-1013-000,4138 N 88TH ST,Ranch,1956,1.0,"1,019",Brick,2,1,0,"7,499",2014-07,"108,500",1460,5
261-1052-000,3843 N 99TH ST,Ranch,1956,1.0,"1,014",Aluminum / Vinyl,3,1,1,"4,840",2014-05,"130,000",2100,5
216-0102-000,5016 N 107TH ST,Ranch,1961,1.0,"1,013",Brick,3,1,0,"6,500",2014-05,"73,000",1040,5
217-0018-000,5058 N 108TH ST,Ranch,1959,1.0,"1,011",Aluminum / Vinyl,3,1,0,"7,200",2014-04,"63,000",1040,5
214-0125-000,8626 W POTOMAC AV,Ranch,1963,1.0,"1,002",Frame,3,1,1,"4,800",2014-08,"64,000",1400,5
252-0455-000,4165 N 79TH ST,Ranch,1956,1.0,"1,000",Brick,2,1,0,"6,050",2014-05,"75,000",1470,5
302-0513-000,8424 W HADLEY ST,Ranch,1949,1.0,997,Aluminum / Vinyl,2,1,0,"5,000",2014-03,"94,500",2080,5
261-0590-000,9509 W ELMORE AV,Ranch,1955,1.0,991,Aluminum / Vinyl,3,1,0,"7,200",2014-05,"97,000",2100,5
184-0129-000,10525 W RAE AV,Ranch,1956,1.0,990,Brick,3,1,0,"8,400",2014-10,"98,000",1040,5
184-0228-000,10442 W CALDWELL AV,Ranch,1956,1.0,990,Aluminum / Vinyl,3,1,0,"7,200",2014-11,"74,000",1040,5
263-0426-000,3950 N 78TH ST,Ranch,1955,1.0,984,Frame,3,1,0,"6,000",2014-09,"56,000",2040,5
252-0408-000,4122 N 81ST ST,Ranch,1956,1.0,983,Brick,3,1,1,"6,120",2014-05,"107,000",1470,5
217-0136-000,10900 W HARVEST LA,Ranch,1959,1.0,976,Brick,3,1,0,"7,200",2014-09,"88,000",1040,5
252-0214-000,8055 W LYNMAR TR,Ranch,1956,1.0,974,Aluminum / Vinyl,3,1,0,"8,478",2014-07,"100,000",1470,5
216-9972-200,4881 N 105TH ST,Ranch,1962,1.0,969,Aluminum / Vinyl,3,1,1,"5,508",2014-12,"83,000",1040,5
184-0077-000,10525 W SHERIDAN AV,Ranch,1956,1.0,968,Stone,3,1,0,"8,400",2014-10,"100,000",1040,5
263-0255-000,3822 N 83RD ST,Ranch,1955,1.0,962,Aluminum / Vinyl,3,1,0,"5,800",2014-06,"93,900",2040,5
263-0079-000,3807 N 82ND ST,Ranch,1956,1.0,961,Aluminum / Vinyl,2,1,0,"6,450",2014-05,"102,500",2040,5
184-0123-000,10500 W RAE AV,Ranch,1956,1.0,952,Aluminum / Vinyl,3,1,0,"8,400",2014-09,"85,000",1040,5
184-0306-000,10311 W CALDWELL AV,Ranch,1956,1.0,951,Aluminum / Vinyl,3,2,0,"7,700",2014-05,"82,900",1040,5
252-0223-000,8032 W HOPE AV,Ranch,1956,1.0,948,Aluminum / Vinyl,3,1,0,"8,700",2014-07,"89,900",1470,5
252-0259-000,4219 N 78TH ST,Ranch,1956,1.0,948,Aluminum / Vinyl,3,2,0,"6,292",2014-07,"118,000",1470,5
216-9971-100,4873 N 105TH ST,Ranch,1962,1.0,946,Aluminum / Vinyl,3,1,0,"5,508",2014-09,"103,700",1040,5
214-0206-100,4861 N 88TH ST,Ranch,1955,1.0,936,Aluminum / Vinyl,2,1,0,"7,200",2014-08,"80,000",1400,5
261-0202-000,3629 N 97TH PL,Ranch,1953,1.0,933,Aluminum / Vinyl,3,1,0,"5,251",2014-08,"115,800",2100,5
261-0922-000,3456 N 97TH PL,Ranch,1953,1.0,932,Aluminum / Vinyl,3,1,0,"6,000",2014-07,"79,900",2100,5
184-0121-000,10428 W RAE AV,Ranch,1956,1.0,923,Brick,3,1,0,"8,400",2014-01,"87,000",1040,5
216-0038-000,10404 W CAMERON AV,Ranch,1958,1.0,919,Aluminum / Vinyl,3,1,0,"7,686",2014-07,"89,900",1040,5
294-0297-000,3169 N 93RD ST,Ranch,1952,1.0,914,Brick,2,1,0,"6,120",2014-11,"113,500",2120,5
302-0175-000,9035 W CHAMBERS ST,Ranch,1951,1.0,911,Frame,2,1,0,"5,000",2014-08,"84,800",2080,5
216-0064-000,4934 N 104TH ST,Ranch,1958,1.0,900,Aluminum / Vinyl,3,1,0,"8,910",2014-05,"79,000",1040,5
261-0506-000,3855 N 94TH ST,Ranch,1956,1.0,885,Aluminum / Vinyl,3,1,0,"5,857",2014-10,"105,500",2100,5
293-0435-000,3607 N 91ST ST,Ranch,1951,1.0,845,Aluminum / Vinyl,3,1,0,"6,384",2014-08,"63,000",2100,5
293-0820-000,3494 N 89TH ST,Ranch,1947,1.0,828,Aluminum / Vinyl,2,1,0,"5,450",2014-09,"89,900",2100,5
303-1347-000,3048 N 83RD ST,Ranch,1949,1.0,784,Aluminum / Vinyl,3,2,0,"6,400",2014-01,"119,400",2080,5
303-0336-000,2908 N 79TH ST,Ranch,1950,1.0,780,Aluminum / Vinyl,2,1,0,"5,376",2014-05,"80,000",2080,5
293-0148-000,3126 N 87TH ST,Ranch,1949,1.0,715,Aluminum / Vinyl,2,1,0,"5,000",2014-08,"84,000",2100,5
292-0765-000,8302 W BURLEIGH ST,Ranch,1950,1.0,688,Aluminum / Vinyl,2,1,0,"5,390",2014-06,"45,000",2100,5
302-0728-000,2723 N 90TH ST,Residence O/S,1934,1.5,"2,156",Stone,4,1,1,"7,000",2014-05,"173,000",2120,5
303-0144-000,7838 W CENTER ST,Residence O/S,1920,1.0,"1,489",Aluminum / Vinyl,3,1,0,"8,100",2014-08,"132,400",2080,5
216-9979-210,4973 N 105TH ST,Residence O/S,1932,2.0,"1,380",Frame,3,1,1,"7,620",2014-07,"95,000",1040,5
303-1110-000,7624 W LORRAINE PL,Residence O/S,1924,1.0,"1,235",Aluminum / Vinyl,3,1,0,"5,080",2014-06,"122,900",2080,5
303-1141-000,7905 W HADLEY ST,Residence O/S,1926,1.5,"1,083",Aluminum / Vinyl,2,1,0,"5,000",2014-05,"119,000",2080,5
254-0910-000,4045 N 96TH ST,Split Level,1961,1.0,"1,903",Masonry / Frame,3,1,2,"7,450",2014-10,"123,000",1460,5
180-0152-000,11015 W FLORIST AV,Split Level,1981,1.0,"1,572",Aluminum / Vinyl,3,1,1,"10,112",2014-11,"155,000",0780,5
263-0252-000,3842 N 83RD ST,Split Level,1955,1.0,"1,391",Aluminum / Vinyl,3,2,0,"5,800",2014-08,"119,000",2040,5
149-0070-000,10763 W APPLETON AV,Townhouse,1972,2.0,"2,896",Aluminum / Vinyl,6,2,2,"8,540",2014-12,"110,000",0780,5
149-0187-000,10730 W FLORIST AV,Townhouse,1976,2.0,"2,896",Aluminum / Vinyl,6,2,2,"7,560",2014-05,"140,000",0780,5
223-0230-000,4765 N 90TH ST,Townhouse,1966,2.0,"2,650",Masonry / Frame,6,2,2,"4,800",2014-05,"134,000",1460,5
216-9975-113,4927 N 105TH ST,Townhouse,1975,2.0,"2,481",Masonry / Frame,6,2,2,"8,910",2014-03,"120,000",1040,5
149-0122-000,11019 W LANGLADE ST,Townhouse,1974,2.0,"2,451",Aluminum / Vinyl,6,2,2,"7,200",2014-07,"125,900",0780,5
216-2483-000,10608 W HAMPTON AV,Triplex,1978,2.0,"2,670",Masonry / Frame,5,3,1,"8,250",2014-01,"122,000",1040,5
