Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
287-0756-000,3125 N 38TH ST,Milwaukee Bungalow,1926,1.0,"1,240",Aluminum / Vinyl,3,1,0,"3,600",2015-09,"35,000",1780,7
269-0327-000,3744 N 28TH ST,Milwaukee Bungalow,1916,1.0,"1,118",Aluminum / Vinyl,3,1,0,"4,375",2015-10,"34,000",2840,7
269-0417-000,3960 N 29TH ST,Milwaukee Bungalow,1929,1.0,962,Frame,2,1,0,"4,305",2015-05,"13,000",2840,7
267-0126-000,4525 W RIDGE CT,Ranch,1953,1.0,"1,827",Brick,4,1,1,"5,760",2015-10,"66,000",1820,7
267-0135-000,4405 W SPENCER PL,Ranch,1951,1.0,"1,266",Stone,2,2,0,"5,760",2015-07,"40,000",1820,7
227-0591-000,4502 N 56TH ST,Ranch,1955,1.0,"1,157",Aluminum / Vinyl,3,1,1,"4,800",2015-02,"75,000",1560,7
247-0572-000,4033 N MONTREAL ST,Ranch,1941,1.0,"1,118",Stone,2,1,0,"4,800",2015-03,"64,000",1680,7
228-0805-000,4646 N 51ST BL,Ranch,1947,1.0,994,Frame,4,1,0,"5,520",2015-11,"23,800",1150,7
228-0286-000,4717 N 49TH ST,Ranch,1961,1.0,985,Aluminum / Vinyl,3,1,0,"5,080",2015-02,"38,000",1150,7
249-0110-000,5382 W LEON TR,Ranch,1950,1.0,944,Frame,3,1,0,"6,480",2015-09,"56,700",1560,7
210-0280-000,5037 N 56TH ST,Ranch,1953,1.0,940,Aluminum / Vinyl,3,1,0,"5,600",2015-08,"35,500",1140,7
228-0219-100,4619 N 48TH ST,Ranch,1952,1.0,894,Frame,3,1,0,"6,223",2015-08,"19,000",1150,7
229-9797-000,4418 N 40TH ST,Ranch,1949,1.0,725,Frame,2,1,0,"5,074",2015-09,"26,000",1440,7
247-9853-000,4019 W MARION ST,Ranch,1946,1.0,725,Aluminum / Vinyl,2,1,0,"4,644",2015-11,"24,500",1680,7
247-9808-000,4224 W MARION ST,Ranch,1950,1.0,710,Stucco,2,1,0,"3,854",2015-12,"25,000",1680,7
247-9980-000,4302 N 36TH ST,Ranch,1947,1.0,667,Aluminum / Vinyl,1,1,0,"4,440",2015-08,"11,000",1680,7
247-9843-000,4218 N 41ST ST,Residence O/S,1924,1.5,"1,891",Frame,4,3,0,"8,763",2015-12,"79,900",1680,7
269-0278-000,2714 W MELVINA ST,Residence O/S,1922,2.0,"1,535",Frame,4,1,0,"4,500",2015-08,"8,500",2840,7
286-1119-000,3117 N 29TH ST,Residence O/S,1907,1.0,"1,450",Frame,3,1,0,"3,600",2015-05,"10,000",2960,7
307-0357-000,2841 N 50TH ST,Residence O/S,1922,1.5,"1,363",Stucco,3,1,0,"5,160",2015-06,"47,000",2510,7
269-0341-000,3709 N 27TH ST,Residence O/S,1916,1.0,"1,296",Aluminum / Vinyl,4,2,0,"4,750",2015-10,"29,500",2840,7
285-0602-000,3289 N 25TH ST,Residence O/S,1911,1.0,"1,208",Aluminum / Vinyl,4,1,0,"3,600",2015-05,"17,000",2960,7
210-0102-000,5147 N 58TH ST,Residence O/S,1932,1.0,"1,170",Aluminum / Vinyl,4,2,0,"6,440",2015-03,"46,000",1140,7
310-0140-000,3038 N 22ND ST,Residence O/S,1902,1.0,"1,122",Aluminum / Vinyl,2,1,0,"3,750",2015-01,"16,000",2950,7
285-0759-000,2508 W AUER AV,Residence O/S,1913,1.0,"1,062",Aluminum / Vinyl,3,1,0,"3,150",2015-12,"22,000",2960,7
228-0366-000,4402 N 50TH ST,Residence O/S,1928,1.0,"1,027",Aluminum / Vinyl,3,2,0,"4,752",2015-03,"15,000",1680,7
227-0007-100,4735 N 51ST BL,Residence O/S,1930,1.0,768,Aluminum / Vinyl,2,1,0,"4,680",2015-12,"22,000",1150,7
267-0723-000,4528 W KEEFE AV,Rm or Rooming House,1925,1.5,"1,122",Aluminum / Vinyl,2,1,0,0,2015-05,"136,000",1840,7
247-0811-000,4240 N SERCOMBE RD,Townhouse,1950,2.0,"2,658",Masonry / Frame,6,2,2,"7,200",2015-04,"80,000",1680,7
307-1232-000,2775 N SHERMAN BL,Triplex,1923,2.0,"4,832",Brick,6,3,1,"6,500",2015-10,"105,000",2500,7
307-0110-000,2949 N SHERMAN BL,Triplex,1928,2.0,"4,418",Brick,6,5,0,"6,500",2015-12,"65,000",2500,7
288-0448-000,3252 N 48TH ST,Tudor,1932,1.5,"1,437",Brick,2,1,1,"5,375",2015-12,"104,000",1840,7
